temp,humidity,rainfall,solar_radiation,soil_bdod,soil_cec,soil_cfvo,soil_clay,soil_sand,soil_silt,soil_nitrogen,soil_ocd,soil_ocs,soil_phh2o,soil_soc,soil_wv0010,previous_crop,previous_fertilizer,fertilizer_amount,cultivation_break,yield,yield_category
21.46,69.12,639.3,17.6,122.9,15.46,9.56,170.6,371.3,366.2,183.5,25.9,36.7,6.67,17.86,27.18,wheat,NPK,243.9,1,5.68,Medium
29.13,73.24,776.8,20.83,138.8,21.51,6.01,301.9,524.9,304.3,195.9,69.8,87.1,7.72,8.34,20.02,wheat,urea,123.9,1,5.82,Medium
28.04,66.34,596.5,21.12,140.1,22.54,1.35,364.1,531.0,177.9,160.2,26.6,110.9,6.31,26.21,27.53,cotton,NPK,277.8,2,7.28,High
28.46,65.06,837.1,22.68,129.4,19.85,8.87,167.9,440.3,188.1,84.0,74.5,94.2,5.5,13.31,30.6,maize,DAP,162.5,0,4.0,Medium
26.74,72.1,798.9,23.07,149.7,29.16,10.99,186.5,437.0,209.0,68.3,55.8,36.2,5.66,24.88,32.47,wheat,organic,192.4,0,5.08,Medium
25.43,58.29,1007.5,19.3,157.8,15.07,10.15,373.8,431.2,261.1,96.4,70.6,69.3,7.5,8.18,33.48,wheat,urea,193.6,0,4.67,Medium
21.0,58.41,704.7,23.8,150.0,15.88,5.55,185.8,350.2,296.0,85.1,26.1,114.3,6.32,13.82,30.33,wheat,organic,243.0,2,5.08,Medium
21.24,78.96,1114.2,18.73,142.4,18.05,5.34,250.0,614.5,237.0,100.5,26.1,87.9,7.35,19.16,19.94,wheat,NPK,182.8,1,6.06,Medium
25.46,66.28,715.9,21.21,129.2,17.61,4.61,310.8,292.1,305.0,147.9,25.7,101.5,6.58,11.68,35.66,maize,NPK,169.0,0,4.7,Medium
29.48,70.82,919.3,23.59,143.0,21.23,0.28,305.7,293.3,223.9,175.6,65.8,94.0,6.86,7.61,35.36,soybean,DAP,197.8,0,7.32,High
21.32,71.18,533.3,21.73,153.4,16.44,4.96,372.6,513.4,320.5,167.2,60.6,61.9,6.51,25.33,37.07,maize,NPK,231.7,1,5.75,Medium
31.79,69.56,1028.5,24.24,131.5,23.59,8.11,339.3,591.6,275.4,125.9,59.5,61.8,7.15,16.7,18.24,soybean,DAP,151.9,0,6.77,High
26.13,81.08,560.8,19.71,129.2,27.55,4.06,288.5,283.9,311.0,68.0,61.8,99.1,6.97,16.59,37.02,wheat,DAP,253.4,0,5.4,Medium
26.66,83.01,792.3,23.56,135.9,13.55,10.21,282.9,493.8,317.0,141.8,62.9,67.0,6.46,15.27,24.72,cotton,NPK,297.4,0,6.34,Medium
31.58,80.25,861.0,19.51,149.9,23.12,0.4,193.9,323.0,273.4,187.8,63.7,111.3,7.31,11.68,35.18,wheat,organic,254.5,1,7.52,High
27.53,76.96,1166.5,23.27,155.6,26.92,7.59,161.5,572.1,263.2,181.6,63.4,74.9,6.4,18.21,30.17,cotton,organic,124.3,0,6.3,Medium
26.25,66.53,511.7,23.21,124.0,31.33,0.68,263.8,469.0,362.4,122.3,44.8,45.7,7.76,24.95,19.86,soybean,NPK,249.6,0,6.03,Medium
31.28,67.37,920.0,19.81,140.7,23.44,8.68,284.7,603.8,180.2,205.8,54.5,57.2,6.62,21.22,32.52,maize,none,240.2,1,6.47,Medium
28.8,57.35,925.0,22.81,153.9,30.09,7.51,379.1,283.3,340.9,186.8,35.0,62.6,7.64,26.93,21.41,maize,none,201.1,0,6.16,Medium
24.14,61.02,1104.6,17.36,157.6,28.47,8.45,200.4,581.4,383.1,106.3,52.2,84.6,5.77,20.64,20.14,cotton,organic,135.1,1,4.45,Medium
31.84,56.68,783.9,24.68,135.2,13.85,11.8,335.7,532.7,309.3,133.9,56.7,110.9,6.47,27.79,32.62,maize,DAP,114.0,1,6.12,Medium
30.44,66.94,982.4,24.81,149.8,16.36,1.56,297.4,525.6,192.3,76.9,65.9,74.9,7.12,21.77,29.56,maize,DAP,220.2,0,6.98,High
21.83,71.63,925.1,17.14,154.9,28.48,1.18,353.9,617.6,192.3,199.8,53.3,48.7,5.91,27.97,37.61,maize,organic,184.9,0,5.47,Medium
22.4,61.69,581.9,19.33,137.2,17.17,1.54,157.9,455.7,167.6,63.6,73.4,87.4,5.61,11.95,30.45,maize,NPK,123.6,0,3.91,Low
29.68,75.64,653.6,23.32,137.5,15.44,5.54,266.7,638.0,384.5,173.9,40.8,53.8,7.6,11.17,30.4,maize,NPK,227.5,0,6.08,Medium
31.66,58.07,694.0,17.33,141.4,28.8,0.06,280.3,282.3,358.1,154.1,26.5,92.9,6.98,26.55,18.76,pulses,urea,262.2,2,6.99,High
29.71,74.07,1096.6,19.21,125.9,27.33,7.92,200.6,404.4,245.0,175.1,36.4,124.9,7.3,11.45,24.53,maize,organic,238.2,2,6.91,High
21.8,64.55,691.5,20.27,144.2,27.67,4.39,337.2,637.7,379.7,156.0,63.3,95.4,7.44,16.87,26.58,maize,NPK,203.5,1,5.6,Medium
29.05,56.66,926.8,18.44,146.9,28.05,11.64,256.6,463.5,156.9,205.8,47.2,44.3,7.49,8.49,25.93,maize,urea,205.9,0,6.2,Medium
25.52,81.34,863.5,20.8,154.7,29.38,1.7,291.0,437.3,351.3,211.6,59.5,54.2,5.69,21.07,36.22,cotton,urea,128.3,0,5.95,Medium
25.34,59.69,1163.2,18.57,150.8,16.43,11.02,246.6,340.5,161.0,101.2,73.2,41.6,6.07,9.43,18.73,maize,urea,287.1,0,4.28,Medium
29.24,61.38,908.4,24.78,132.8,29.52,6.16,261.3,498.7,227.1,176.9,67.4,71.5,6.33,21.26,28.67,pulses,DAP,269.2,0,7.1,High
26.88,65.37,652.2,18.35,156.5,28.85,10.89,310.7,638.2,304.0,101.0,28.2,98.8,7.51,22.71,22.35,maize,NPK,174.8,1,4.47,Medium
27.22,59.74,656.5,17.97,134.4,13.26,6.96,310.8,587.0,369.2,82.6,34.7,103.1,5.81,9.04,35.82,wheat,DAP,119.9,0,4.03,Medium
30.16,55.74,533.3,19.76,143.8,31.31,8.09,262.1,521.1,331.0,124.1,63.6,103.0,6.06,20.31,37.72,pulses,DAP,183.0,0,4.92,Medium
26.57,64.58,686.1,22.71,131.2,19.61,9.27,179.3,428.7,375.4,146.0,81.7,70.0,5.64,17.12,27.95,soybean,urea,132.9,1,5.78,Medium
30.11,55.4,874.2,19.27,129.7,13.44,11.53,299.1,381.4,201.6,157.6,28.6,110.6,7.03,18.3,30.03,maize,urea,213.2,1,6.54,High
24.58,61.79,1193.8,24.31,139.1,24.76,9.11,326.2,644.3,187.0,96.6,83.3,117.7,5.7,10.28,19.21,pulses,NPK,119.3,1,4.91,Medium
30.51,55.63,667.5,22.73,151.3,26.81,7.26,186.7,404.8,264.0,159.5,77.4,106.7,5.66,19.99,30.61,cotton,none,299.3,0,6.48,Medium
28.9,67.49,1086.2,24.01,123.3,14.61,8.52,215.8,477.2,398.6,178.8,51.5,71.0,6.71,21.03,36.37,cotton,none,296.9,0,8.29,High
30.9,56.95,634.1,18.51,147.2,24.58,0.18,199.9,549.4,349.0,145.3,38.1,112.5,5.65,12.03,33.96,fallow,DAP,110.0,0,4.42,Medium
25.54,55.54,544.5,19.38,152.4,27.38,6.01,262.0,609.2,223.9,94.6,84.2,103.3,7.28,10.92,36.94,pulses,urea,224.8,2,5.17,Medium
26.94,74.03,1062.3,21.69,148.2,14.74,6.25,256.9,606.4,193.5,93.5,60.3,108.3,7.15,7.93,23.52,soybean,urea,162.4,0,5.42,Medium
24.51,76.99,1122.2,21.93,136.0,16.04,10.23,245.5,504.8,363.7,82.8,55.3,49.5,5.95,8.38,19.71,maize,organic,127.8,1,4.5,Medium
29.07,61.99,1110.4,20.4,151.0,30.97,3.65,370.9,645.6,374.9,207.5,27.0,105.3,7.23,13.1,27.91,pulses,organic,235.8,2,6.71,High
24.59,63.29,827.7,23.06,145.5,25.51,10.66,335.7,331.9,316.0,139.2,83.8,109.2,6.66,14.33,29.45,maize,NPK,150.1,1,5.51,Medium
28.99,71.53,664.9,20.19,140.3,12.15,8.86,195.1,283.3,311.3,104.8,74.2,74.5,6.85,20.87,19.32,soybean,NPK,156.5,0,5.91,Medium
20.21,61.78,960.4,24.23,152.7,19.28,10.63,286.7,391.1,320.4,163.4,52.5,109.1,5.94,25.87,32.59,soybean,NPK,185.0,0,6.73,High
29.31,79.76,609.5,24.07,148.2,16.26,2.45,175.6,378.0,390.4,70.0,76.4,72.2,6.4,16.2,31.82,soybean,none,262.3,1,5.81,Medium
31.64,78.41,650.6,24.13,141.5,19.97,1.32,276.4,393.0,318.1,103.1,51.6,101.2,7.05,13.19,34.82,soybean,DAP,299.8,2,7.32,High
24.27,75.99,725.3,21.75,130.5,21.63,4.99,193.8,374.6,277.1,159.3,44.4,66.6,6.75,10.01,20.83,soybean,DAP,214.9,0,6.14,Medium
20.97,76.17,538.0,17.86,149.0,14.83,1.69,258.9,314.4,365.3,141.1,59.6,122.4,6.55,23.9,21.98,maize,organic,166.6,0,4.29,Medium
27.73,80.23,1108.4,23.86,130.2,12.67,10.22,249.9,388.3,205.4,95.5,35.3,91.7,6.57,25.23,24.84,pulses,organic,165.1,1,6.39,Medium
25.16,68.93,751.9,18.71,143.7,23.46,4.16,252.2,400.1,167.2,121.7,47.6,76.7,7.68,22.36,22.4,pulses,NPK,203.9,1,6.04,Medium
28.09,80.42,957.4,21.01,153.6,26.37,9.24,195.6,518.9,203.7,66.8,58.4,50.1,6.19,21.89,36.79,cotton,NPK,140.7,1,5.83,Medium
23.99,78.52,1076.4,17.28,144.2,27.91,6.1,280.5,317.5,278.0,127.7,59.6,36.4,5.61,24.49,30.79,cotton,NPK,147.4,1,5.33,Medium
22.53,82.99,1094.0,24.07,153.1,13.55,2.25,278.9,624.4,360.0,194.6,39.1,37.0,6.95,16.7,37.52,soybean,none,172.8,2,7.43,High
30.41,56.44,1089.8,21.62,129.8,17.17,8.8,168.3,399.9,219.5,137.2,74.8,52.5,6.59,25.82,35.43,cotton,NPK,236.7,0,7.05,High
24.87,73.94,687.6,22.72,125.1,16.24,6.54,245.7,413.7,216.0,156.9,35.3,39.4,6.46,7.6,33.38,cotton,none,233.8,2,5.57,Medium
22.39,81.93,545.5,23.63,150.7,23.28,1.02,346.9,309.8,281.8,147.4,57.7,76.7,7.39,17.71,27.98,soybean,urea,105.2,0,6.23,Medium
23.32,80.16,914.0,21.55,140.0,20.14,1.1,196.9,280.7,325.3,112.0,83.1,57.4,7.05,10.77,18.19,maize,organic,112.5,0,5.1,Medium
26.57,68.98,549.6,18.78,140.6,29.81,4.92,195.8,393.7,375.3,118.0,58.5,85.6,6.02,6.9,23.87,cotton,organic,135.3,1,4.55,Medium
29.12,59.13,1181.9,17.56,122.2,14.83,4.62,319.3,452.0,226.2,105.4,52.9,103.2,6.44,6.91,26.02,cotton,DAP,154.7,1,6.05,Medium
21.17,75.73,1135.3,24.02,125.2,13.77,5.93,262.2,578.9,302.4,93.1,54.3,82.2,6.74,19.14,24.55,cotton,NPK,224.3,0,6.13,Medium
22.67,76.83,718.2,18.09,143.5,15.11,8.95,299.9,389.1,241.6,73.1,48.7,72.5,6.18,6.66,24.49,fallow,organic,264.5,0,5.29,Medium
24.02,60.11,997.9,23.38,145.4,14.84,5.96,242.0,502.3,241.1,194.3,41.1,102.6,7.19,15.24,24.92,soybean,organic,183.5,1,7.05,High
28.07,66.73,823.4,24.34,138.9,19.52,1.79,278.6,468.6,384.9,105.4,76.6,37.2,7.7,26.79,36.58,wheat,urea,172.2,3,6.07,Medium
31.3,74.89,523.7,18.96,141.6,25.74,10.8,260.2,551.9,359.1,114.3,44.2,37.0,6.74,23.0,20.82,soybean,DAP,286.8,2,6.54,High
26.45,64.24,549.1,17.98,143.9,31.11,5.28,172.4,514.1,243.5,142.8,43.4,69.5,7.76,26.32,18.58,wheat,urea,219.8,0,5.64,Medium
28.26,74.47,965.0,17.67,123.2,31.68,1.91,177.3,585.4,330.6,95.8,32.3,105.7,5.99,27.9,30.28,maize,NPK,100.4,0,4.45,Medium
20.32,64.12,898.8,24.8,140.1,18.7,5.53,247.5,545.1,333.5,152.5,28.9,110.0,6.65,11.82,31.97,pulses,DAP,188.1,2,5.63,Medium
28.54,73.59,1150.0,17.8,124.2,21.01,3.88,158.2,476.1,370.2,103.7,25.1,49.8,5.85,26.15,19.02,soybean,NPK,234.6,1,6.49,Medium
30.5,60.7,1013.7,17.72,149.9,15.14,2.96,273.7,588.3,151.5,141.0,35.9,103.4,6.74,11.59,25.17,soybean,DAP,209.9,2,6.67,High
29.91,58.64,545.6,17.02,122.5,31.82,6.42,369.5,281.7,368.0,84.0,25.9,60.8,5.81,23.32,28.72,pulses,urea,256.9,1,5.79,Medium
22.68,77.07,532.0,23.79,120.6,25.25,0.79,357.6,501.8,230.5,170.3,28.3,54.0,5.59,9.19,37.25,soybean,NPK,141.4,2,5.34,Medium
31.73,66.2,1022.1,20.65,149.0,12.28,5.0,201.1,573.8,225.6,122.8,57.4,113.8,6.73,17.09,21.11,soybean,urea,287.4,0,7.11,High
30.8,62.49,842.4,19.29,152.5,21.0,1.75,339.8,524.4,326.1,184.0,36.1,35.4,6.78,27.61,32.08,soybean,urea,194.3,1,7.27,High
24.58,73.89,741.5,19.44,152.5,26.64,9.37,299.0,585.6,305.3,156.3,60.8,96.6,6.08,10.02,19.31,maize,NPK,151.4,1,5.22,Medium
30.73,76.34,591.3,19.42,130.3,28.07,5.82,163.6,287.2,225.1,90.9,68.8,56.2,7.72,10.02,18.4,maize,urea,108.8,2,4.32,Medium
30.12,80.15,689.3,21.95,147.5,13.5,10.28,151.5,313.7,311.9,91.7,27.9,95.2,7.36,23.0,19.72,wheat,none,166.0,1,5.32,Medium
29.04,67.75,938.6,18.9,152.5,15.92,6.89,230.8,303.7,234.5,86.8,82.0,44.5,6.69,15.59,18.77,soybean,urea,100.3,0,5.22,Medium
27.27,80.63,1120.3,19.65,135.9,23.83,4.26,357.5,368.8,210.1,73.4,62.1,84.4,6.44,25.01,21.59,cotton,organic,293.9,1,6.86,High
21.46,77.24,713.6,23.03,155.3,23.18,4.76,369.1,408.5,245.5,189.7,60.5,68.6,6.69,9.95,19.62,maize,urea,252.9,1,6.18,Medium
23.89,71.2,1198.8,21.05,154.3,24.87,9.99,341.0,470.2,277.1,135.4,83.6,42.1,6.62,17.46,19.86,maize,NPK,188.4,0,5.63,Medium
29.46,73.51,665.9,20.95,151.0,26.72,4.22,234.7,425.9,340.3,219.8,44.6,43.4,5.95,19.53,34.24,maize,NPK,165.8,2,6.57,High
26.37,68.04,1126.0,22.34,157.3,26.26,8.92,230.3,331.6,164.1,213.7,30.9,59.4,7.22,15.57,22.59,cotton,urea,102.5,0,6.73,High
25.15,71.37,1119.2,20.72,129.2,22.39,0.16,301.1,441.7,268.1,75.4,36.5,97.2,6.05,6.55,24.84,wheat,NPK,135.6,0,5.44,Medium
31.59,65.36,1192.4,23.98,125.5,31.82,2.68,253.4,492.8,226.3,114.5,34.1,54.9,7.71,14.22,28.9,soybean,DAP,130.3,1,7.12,High
25.91,61.26,777.1,18.44,130.0,30.64,11.08,302.9,390.9,364.4,216.7,61.1,87.7,6.25,26.22,21.28,soybean,NPK,280.8,0,7.0,High
23.59,58.78,720.6,21.8,124.9,21.33,3.81,299.9,555.1,217.4,210.9,75.1,59.3,7.41,24.05,30.31,wheat,urea,148.7,1,5.98,Medium
21.22,83.73,1033.7,23.1,138.3,19.96,6.82,333.8,420.2,330.6,177.4,70.2,102.8,7.59,7.08,24.37,maize,NPK,261.2,0,6.39,Medium
20.3,61.22,575.3,22.98,127.0,25.61,10.03,173.3,622.5,289.6,118.7,74.1,112.4,7.29,26.73,22.4,wheat,urea,229.2,0,5.86,Medium
31.69,64.16,782.3,22.9,132.1,12.4,2.2,277.2,426.0,307.0,76.6,66.3,61.3,6.98,23.36,29.98,soybean,NPK,144.9,0,6.34,Medium
20.71,65.11,683.3,20.57,157.1,17.71,4.76,251.2,546.4,365.2,160.5,56.7,55.0,5.87,18.42,28.81,fallow,none,114.8,0,4.78,Medium
22.36,61.19,1135.3,20.87,131.7,18.33,3.32,344.8,428.0,367.3,92.8,58.3,56.1,7.49,22.26,26.45,wheat,organic,277.7,0,6.35,Medium
22.86,79.61,709.8,18.25,137.8,20.29,0.18,217.6,372.6,379.9,164.9,61.0,75.8,5.52,10.37,28.5,soybean,urea,215.6,1,5.86,Medium
30.87,63.79,804.4,22.41,132.6,31.25,7.34,291.2,635.7,372.2,107.6,25.8,110.6,7.13,25.89,22.06,wheat,NPK,284.6,0,7.18,High
30.22,66.07,1114.6,24.95,137.9,18.61,3.22,194.5,549.5,344.1,219.1,69.4,59.8,5.9,18.82,21.65,maize,NPK,175.6,2,7.8,High
28.06,84.24,514.0,17.64,122.1,20.16,11.68,183.2,337.8,217.8,178.2,65.4,97.2,5.95,23.79,29.4,maize,none,102.7,0,4.77,Medium
24.96,61.12,1161.5,22.77,138.0,20.98,7.15,362.9,422.1,275.2,148.4,33.4,118.3,6.44,9.48,29.82,fallow,NPK,288.8,0,5.94,Medium
27.57,57.84,911.0,24.01,155.9,24.83,4.28,246.4,294.4,191.3,137.0,27.7,86.3,6.73,8.17,32.29,cotton,NPK,199.0,0,6.86,High
23.08,68.4,817.2,22.71,136.3,21.41,5.36,354.1,645.3,377.6,144.5,53.0,79.4,7.63,16.6,29.08,cotton,DAP,293.3,1,6.96,High
21.48,82.79,915.4,20.49,127.2,22.71,4.93,286.0,389.5,372.9,199.5,38.7,35.7,7.04,15.69,35.03,cotton,NPK,271.6,0,7.18,High
25.19,66.19,1007.6,21.14,132.2,17.95,5.99,362.2,429.0,359.7,99.3,63.7,54.6,7.31,20.65,26.27,maize,NPK,114.5,1,5.68,Medium
28.45,59.22,750.4,22.54,144.0,21.08,10.83,288.1,568.6,339.8,105.1,34.9,124.7,6.1,16.83,30.53,soybean,NPK,102.6,3,5.76,Medium
20.04,78.07,652.4,17.17,123.5,29.81,5.43,186.4,385.6,231.3,148.8,45.0,83.1,7.62,21.06,22.3,maize,none,128.2,2,4.53,Medium
26.62,67.08,900.7,19.51,148.2,17.11,1.74,246.0,613.3,339.1,84.6,75.4,63.6,5.89,18.55,29.16,soybean,NPK,123.2,0,4.78,Medium
22.91,65.93,703.4,21.82,151.6,24.35,7.49,185.7,589.5,210.5,96.3,72.6,104.8,6.68,26.76,20.17,pulses,none,127.7,3,6.04,Medium
26.27,61.54,730.3,19.85,141.1,20.27,11.63,338.3,321.7,257.1,173.7,39.7,41.7,6.54,21.54,22.91,maize,NPK,215.9,1,5.64,Medium
24.74,61.22,746.9,19.95,124.4,15.11,5.2,195.1,406.4,161.1,76.2,60.1,96.6,7.23,27.86,26.4,cotton,urea,105.7,1,5.71,Medium
28.85,61.88,735.0,18.57,152.3,26.92,6.38,284.4,428.5,363.2,84.5,56.5,54.4,6.25,18.98,29.82,maize,organic,297.9,0,5.17,Medium
23.89,82.91,816.7,20.22,122.5,27.38,5.74,192.2,530.3,299.9,154.5,38.4,58.9,7.47,18.12,37.62,wheat,DAP,151.5,1,6.63,High
25.63,60.68,1125.9,19.44,141.4,14.18,9.16,369.7,452.9,191.3,174.1,43.0,35.8,7.77,26.68,31.94,wheat,NPK,186.3,1,6.95,High
20.14,81.7,707.0,19.57,145.6,15.85,4.46,371.5,289.2,317.4,185.9,36.3,36.1,6.69,21.25,34.22,soybean,NPK,222.6,0,5.78,Medium
30.79,63.16,826.4,17.07,147.7,28.52,5.19,242.7,556.4,396.3,206.9,73.6,38.0,6.92,13.77,35.02,soybean,urea,117.4,2,6.2,Medium
29.12,82.69,931.6,23.11,140.5,29.65,3.75,358.8,348.4,154.3,118.7,83.8,58.8,7.73,13.95,22.14,cotton,DAP,125.4,2,6.98,High
24.68,76.69,755.8,22.93,141.2,25.13,5.71,287.2,326.0,385.0,134.8,62.7,50.1,6.44,12.48,29.37,soybean,NPK,103.5,0,5.38,Medium
25.79,64.15,520.7,21.09,121.2,18.93,6.11,157.1,458.0,383.3,199.9,45.0,93.8,7.73,18.62,29.58,maize,NPK,152.7,1,5.7,Medium
24.89,55.97,587.7,23.1,156.5,24.58,0.22,282.1,461.0,240.3,71.8,26.8,65.8,5.72,27.93,28.9,maize,urea,113.7,0,4.03,Medium
20.94,84.96,887.1,17.56,125.2,17.61,10.4,329.3,505.0,264.3,81.5,61.9,116.4,7.39,17.11,20.17,maize,NPK,240.1,1,5.37,Medium
29.5,78.11,723.2,23.09,135.3,16.74,6.6,162.9,291.5,374.3,116.7,57.1,120.3,6.45,20.55,34.6,pulses,urea,178.2,2,6.55,High
30.5,82.68,1093.6,23.95,142.7,12.14,9.54,371.2,506.2,263.5,180.3,78.5,35.6,7.12,9.21,32.63,wheat,urea,137.0,0,6.77,High
27.1,84.57,861.8,18.25,158.0,27.36,5.11,287.5,569.6,290.5,151.6,38.9,67.1,6.81,22.45,36.03,maize,DAP,170.6,0,5.24,Medium
25.96,70.22,1080.4,22.04,137.9,26.02,4.77,256.3,538.3,180.9,62.1,78.4,49.5,6.43,13.42,27.84,pulses,NPK,156.5,1,5.74,Medium
29.23,80.33,846.6,19.33,155.2,26.74,6.66,187.5,553.0,164.2,158.8,62.9,101.6,6.64,10.94,28.17,soybean,NPK,182.8,0,6.46,Medium
27.78,79.59,656.2,22.46,122.7,31.14,5.21,355.7,362.8,204.5,143.4,34.7,99.4,5.65,10.89,18.83,soybean,DAP,156.1,0,5.56,Medium
29.91,82.67,525.2,22.28,133.0,15.55,6.36,154.4,554.8,362.6,68.6,46.2,66.7,5.85,7.81,21.51,cotton,NPK,284.7,1,5.73,Medium
23.88,82.1,598.7,24.93,137.0,24.71,6.53,333.1,629.6,348.6,84.2,73.4,64.3,7.09,6.02,34.03,pulses,organic,267.7,0,5.83,Medium
26.73,73.08,617.6,21.11,149.8,20.28,9.1,263.6,442.1,340.6,99.4,80.5,101.7,5.54,18.46,21.51,pulses,urea,103.1,3,5.21,Medium
24.1,59.25,1067.2,18.88,140.5,13.61,9.53,194.6,459.3,277.5,117.5,63.6,70.8,7.61,16.85,20.18,maize,organic,239.3,1,6.09,Medium
23.72,74.13,834.4,23.69,124.8,13.48,0.32,271.0,583.1,200.6,207.7,83.1,73.2,6.04,24.9,21.73,soybean,urea,155.2,2,6.72,High
24.2,67.1,855.5,17.39,138.6,21.65,7.63,254.9,423.5,365.2,164.6,68.3,42.1,5.81,9.35,33.29,wheat,urea,210.6,0,4.6,Medium
21.37,63.7,590.5,24.54,122.4,18.41,10.57,352.7,565.3,371.5,182.4,52.4,114.6,6.47,6.1,21.84,wheat,DAP,141.5,0,4.44,Medium
20.23,63.54,672.2,21.94,146.3,15.79,1.42,160.2,500.4,186.5,94.0,64.2,43.3,6.56,20.6,23.49,soybean,organic,206.5,0,5.77,Medium
26.77,74.35,804.5,22.71,149.4,14.23,8.57,292.4,415.5,219.2,107.7,71.4,103.3,7.26,21.44,21.21,cotton,DAP,274.7,1,6.78,High
25.82,63.11,570.4,18.55,151.0,31.15,6.6,228.6,526.0,324.6,69.7,59.6,58.1,5.91,24.28,24.98,wheat,none,258.5,0,4.72,Medium
24.29,84.05,1057.1,21.24,129.9,28.08,0.29,175.3,608.6,343.8,213.8,59.9,64.0,6.89,25.8,19.25,wheat,organic,201.2,1,7.29,High
26.22,70.02,830.1,22.26,157.1,27.55,8.36,315.5,547.1,298.0,158.8,56.7,54.4,7.51,21.97,34.99,wheat,organic,182.5,0,6.0,Medium
25.33,68.02,1197.9,22.28,120.7,30.38,3.78,287.1,422.4,366.4,139.2,84.5,68.6,6.55,9.1,29.13,pulses,DAP,265.9,1,6.67,High
32.0,74.56,1124.9,24.7,136.4,28.61,11.5,189.7,614.5,246.4,71.1,75.6,38.9,7.61,26.46,35.35,wheat,DAP,160.5,0,6.76,High
24.1,82.64,953.3,24.22,152.3,23.53,9.96,234.7,636.1,157.6,151.1,80.7,65.4,6.3,8.73,21.6,maize,urea,180.7,0,5.73,Medium
24.25,66.59,1127.0,19.18,124.4,28.93,4.72,361.0,406.3,199.4,183.5,51.3,40.6,7.71,9.35,32.18,soybean,organic,139.4,0,5.56,Medium
22.23,72.73,597.5,17.14,134.2,29.27,5.06,266.6,537.7,177.1,150.4,72.3,80.8,7.17,9.69,29.14,cotton,organic,225.8,2,5.04,Medium
20.39,55.2,1040.9,21.76,146.2,21.08,10.62,277.8,607.9,175.1,182.8,40.0,90.2,7.17,14.49,36.57,pulses,NPK,111.5,2,5.53,Medium
28.98,70.4,709.5,21.69,149.9,19.36,9.56,337.4,483.7,179.9,180.0,44.3,99.6,5.61,21.35,30.37,soybean,urea,207.6,2,6.6,High
23.76,59.07,528.1,18.06,130.8,28.44,8.42,174.2,497.4,334.5,138.6,37.9,70.5,7.34,12.5,37.72,cotton,urea,215.8,0,4.77,Medium
26.86,64.29,683.3,24.43,149.6,20.79,3.73,294.8,523.2,394.2,130.1,65.6,115.7,5.98,27.1,24.31,cotton,urea,249.1,0,6.71,High
22.5,73.87,980.2,18.29,144.7,25.48,10.02,305.9,296.9,241.9,67.1,41.9,94.7,7.4,17.43,28.18,maize,urea,217.6,1,5.37,Medium
27.7,58.7,801.2,17.33,122.2,29.06,8.39,203.1,468.3,351.8,118.0,80.8,70.7,6.08,14.94,33.9,wheat,organic,257.2,2,6.07,Medium
27.32,82.06,920.5,22.23,128.7,26.94,0.91,367.1,284.8,366.0,193.5,49.2,63.0,6.85,9.0,32.3,maize,NPK,137.0,1,5.77,Medium
25.5,70.21,1171.5,18.45,129.5,26.37,3.2,264.0,634.8,197.6,199.9,42.6,98.6,7.79,22.98,33.01,maize,NPK,222.8,0,6.8,High
25.98,75.25,876.5,23.36,147.7,28.3,9.88,294.8,479.0,306.9,156.9,52.3,43.8,7.05,22.9,37.4,fallow,NPK,252.5,0,7.32,High
26.79,59.17,1087.5,23.0,128.2,19.18,0.02,200.2,473.5,187.5,128.1,59.7,41.6,6.55,12.95,30.61,fallow,organic,164.2,0,5.95,Medium
21.73,83.66,1104.6,24.11,157.0,14.13,2.85,374.2,577.8,268.1,110.5,52.5,71.0,6.89,6.43,37.74,wheat,NPK,164.3,2,6.0,Medium
31.99,66.85,836.2,24.62,148.0,13.02,8.0,272.7,345.6,255.8,198.1,74.9,62.8,7.12,26.74,26.79,wheat,urea,275.6,0,8.37,High
28.7,66.34,503.8,18.4,154.8,30.42,8.5,228.8,403.6,247.1,207.3,73.7,101.1,7.28,13.43,26.95,maize,NPK,184.2,0,5.25,Medium
20.68,73.67,1038.7,21.9,150.5,20.2,0.31,255.9,616.9,393.7,217.2,46.1,122.2,5.71,24.88,28.62,soybean,urea,290.2,3,7.69,High
22.16,74.79,874.6,19.49,154.8,24.45,5.89,273.9,529.4,291.2,155.0,71.6,50.8,6.66,23.28,28.22,pulses,NPK,248.9,1,7.24,High
21.87,83.41,658.7,19.89,149.5,21.43,10.42,189.4,285.4,281.6,194.8,77.3,115.7,7.47,14.3,31.13,soybean,organic,128.2,1,5.34,Medium
30.0,72.57,981.8,21.89,127.1,27.04,3.82,261.0,378.9,270.1,187.8,42.0,112.2,7.34,12.71,36.48,cotton,urea,110.6,0,5.34,Medium
29.05,76.26,1019.9,19.44,126.1,22.17,1.76,162.5,476.0,339.1,149.2,78.7,74.6,6.27,25.88,25.17,soybean,urea,102.4,1,6.29,Medium
24.73,79.65,509.9,22.61,139.8,21.52,6.11,378.2,596.2,282.4,130.7,40.8,104.0,7.43,14.0,31.05,cotton,urea,117.4,2,5.77,Medium
20.67,75.77,843.1,22.32,142.6,22.59,11.84,210.0,502.5,181.0,97.2,63.5,114.2,6.98,24.64,22.53,maize,NPK,196.6,1,4.57,Medium
