temp,humidity,rainfall,solar_radiation,soil_bdod,soil_cec,soil_cfvo,soil_clay,soil_sand,soil_silt,soil_nitrogen,soil_ocd,soil_ocs,soil_phh2o,soil_soc,soil_wv0010,previous_crop,previous_fertilizer,fertilizer_amount,cultivation_break,yield
21.92,74.34,424.9,18.61,125.9,24.98,7.07,197.6,621.7,213.2,37.0,35.1,35.1,6.78,12.07,19.07,wheat,DAP,83.1,0,1.6
19.76,73.12,862.1,18.19,120.6,20.38,9.13,302.3,550.8,232.4,91.0,19.9,44.4,7.02,20.92,15.87,maize,DAP,25.2,1,1.51
24.59,66.65,715.4,19.11,141.2,26.14,5.27,210.9,614.0,258.6,65.8,25.8,42.7,7.91,14.87,29.43,rice,NPK,91.8,0,1.91
24.17,66.87,704.4,16.05,136.7,26.58,2.26,155.0,633.0,326.3,94.8,51.8,70.3,6.1,20.45,18.83,rice,DAP,38.0,1,1.83
20.81,72.29,544.1,22.2,133.4,16.98,2.66,137.4,418.1,295.4,100.1,46.0,55.7,7.04,20.27,24.73,cotton,urea,86.7,2,2.01
18.3,69.8,713.9,16.83,129.7,20.04,8.69,254.4,522.2,216.5,152.1,41.3,57.4,6.21,8.96,17.87,fallow,DAP,110.6,3,2.46
18.9,58.55,836.1,15.84,131.2,26.56,4.69,197.3,618.4,241.9,89.6,18.0,69.0,6.37,17.94,19.92,pulses,none,40.6,2,1.14
19.55,66.75,893.0,17.37,137.1,20.76,7.28,210.6,398.7,175.9,37.3,63.9,61.3,6.63,10.83,14.35,fallow,none,61.6,2,1.29
27.13,49.57,603.4,16.05,137.8,26.75,3.61,147.2,424.0,189.4,144.5,51.2,34.4,7.41,21.79,30.5,pulses,urea,89.0,1,1.18
19.5,71.44,691.4,22.27,141.2,17.53,5.34,167.2,500.6,178.1,53.5,48.3,33.7,6.77,20.67,29.42,pulses,DAP,39.6,2,1.67
24.39,54.34,585.2,17.68,132.3,11.29,8.96,182.7,351.5,238.5,44.2,31.2,87.9,6.81,14.21,17.22,rice,organic,79.8,1,1.49
21.77,46.43,518.1,17.94,140.6,18.59,9.25,240.9,378.6,192.6,140.5,41.8,94.7,6.58,17.85,23.74,pulses,organic,33.7,2,1.75
26.91,71.61,435.3,15.09,141.0,21.16,4.04,319.6,403.7,154.1,36.2,46.1,90.8,6.47,15.43,29.59,wheat,none,20.8,1,1.41
21.5,46.96,652.8,19.91,134.5,26.56,7.55,316.1,547.7,316.0,145.4,44.8,75.2,6.91,15.95,29.35,pulses,none,87.1,2,1.11
25.07,62.58,467.1,18.77,122.1,19.62,1.93,160.3,516.0,283.0,99.7,22.5,67.6,7.59,14.8,18.14,rice,organic,46.0,0,1.41
21.69,74.49,783.2,20.21,136.2,25.98,9.75,250.3,581.1,264.4,100.0,58.7,74.2,7.03,9.11,22.59,cotton,DAP,104.4,1,2.09
18.54,65.02,474.9,21.71,132.6,13.83,9.43,226.6,386.7,262.9,94.4,45.7,88.8,6.91,15.65,21.26,pulses,NPK,77.5,3,1.56
24.9,48.96,508.5,15.37,145.3,21.36,7.86,121.8,445.5,199.2,153.2,47.9,62.0,7.91,9.78,20.92,cotton,NPK,116.8,0,1.26
18.45,74.37,726.6,19.65,123.0,26.12,8.33,311.9,539.7,189.4,43.7,29.0,88.7,7.19,20.98,23.54,maize,DAP,103.6,0,1.89
21.35,66.47,781.4,17.6,120.8,12.25,2.31,223.4,431.3,176.9,100.3,41.1,36.6,7.57,16.06,31.13,fallow,none,28.0,2,1.67
27.27,49.36,647.9,18.95,149.7,16.21,7.89,204.9,551.0,208.6,133.4,19.0,55.6,7.57,20.88,26.45,wheat,urea,59.7,0,1.67
23.13,47.0,743.8,17.93,122.0,10.91,6.73,151.0,490.7,202.2,50.6,32.7,77.5,6.69,11.35,31.0,cotton,urea,27.1,3,1.49
24.78,65.5,472.2,16.05,123.7,21.65,1.2,146.3,620.1,349.6,75.5,38.9,43.8,7.66,21.54,15.92,cotton,NPK,91.7,0,1.58
18.25,55.09,761.1,17.74,135.3,23.22,1.01,210.1,415.3,209.6,76.9,41.3,63.6,6.94,20.03,17.46,pulses,DAP,54.1,1,1.79
22.39,57.26,819.9,17.51,136.0,12.2,9.14,275.7,551.3,264.0,107.1,21.2,78.0,7.22,21.06,14.68,fallow,NPK,111.8,1,2.27
23.04,74.57,415.9,19.33,124.2,17.79,5.36,237.0,500.2,175.0,138.1,51.2,32.8,7.23,16.01,20.05,cotton,none,65.3,3,1.54
25.02,66.42,498.2,18.63,119.7,22.79,7.4,199.5,552.5,162.9,55.4,40.3,81.0,6.58,17.71,24.86,pulses,organic,73.0,1,1.39
19.58,73.95,487.0,17.58,130.4,17.4,8.25,167.4,639.5,155.7,46.1,22.4,58.5,6.12,12.9,28.26,fallow,NPK,45.8,1,0.97
20.38,57.04,757.5,22.05,118.6,13.46,9.0,182.8,432.1,319.1,59.3,52.2,55.4,6.53,5.41,16.86,wheat,organic,85.8,1,1.72
18.88,57.16,707.5,17.22,127.2,20.76,4.66,307.1,528.3,236.2,148.4,39.4,89.1,7.59,19.56,17.01,rice,NPK,49.4,1,1.6
20.54,47.16,517.8,18.52,148.1,11.13,2.53,146.8,506.3,252.3,116.3,37.0,75.5,7.39,13.71,16.82,pulses,organic,48.5,0,1.06
22.96,54.89,540.8,19.26,138.2,18.12,0.02,243.2,616.6,153.2,79.9,20.6,31.5,6.11,5.39,15.63,rice,none,88.9,3,1.52
21.39,72.62,804.1,19.39,141.8,12.49,0.64,304.2,534.6,301.5,154.8,48.7,61.7,6.69,18.43,16.07,cotton,NPK,38.2,1,1.84
26.83,73.31,476.3,22.56,118.9,15.56,4.78,172.7,359.1,311.7,157.8,31.5,72.3,7.78,18.77,22.21,rice,NPK,47.8,0,1.98
25.15,46.25,649.9,22.58,119.0,22.14,5.87,168.8,370.4,203.1,94.1,39.2,79.4,7.97,18.72,27.89,pulses,NPK,35.0,3,1.7
24.1,58.69,599.7,20.84,144.9,17.09,0.84,313.4,351.3,289.5,108.7,30.6,52.2,7.54,5.32,22.86,wheat,urea,105.7,1,1.52
23.82,62.16,434.9,19.63,149.8,26.13,6.59,278.7,612.0,268.5,154.1,40.9,42.3,7.99,20.37,23.24,wheat,urea,109.3,2,2.11
23.43,66.79,472.7,15.47,128.6,22.93,1.06,231.6,451.8,191.5,76.2,51.7,94.9,6.83,17.12,22.81,rice,organic,24.8,1,1.45
24.75,61.79,751.6,15.97,140.3,22.3,4.81,316.7,476.0,166.2,50.3,57.1,40.0,6.95,13.89,22.44,pulses,DAP,105.6,2,1.59
18.89,71.86,823.1,21.29,148.5,14.32,5.79,134.7,543.6,143.0,98.5,39.6,73.6,6.39,10.26,18.47,wheat,none,43.2,1,1.41
26.63,52.5,411.6,15.64,144.6,15.44,4.17,225.9,611.7,241.4,75.5,26.6,88.0,7.73,7.59,21.02,cotton,DAP,58.6,1,1.31
24.96,67.57,500.1,19.5,145.5,20.85,9.4,242.3,461.8,230.3,144.2,23.5,41.7,6.21,8.72,25.76,rice,NPK,31.7,0,1.6
20.57,58.38,716.0,22.67,132.3,12.13,7.15,307.0,653.8,253.9,38.1,62.2,83.0,7.71,8.13,20.01,cotton,organic,27.0,3,1.82
26.2,62.63,747.9,18.97,148.9,27.19,2.73,217.5,638.3,133.1,41.2,47.5,49.6,7.37,21.98,23.59,wheat,DAP,72.9,0,2.0
26.42,60.04,810.3,19.13,144.3,24.07,0.86,162.7,658.0,180.1,99.0,54.9,28.7,7.83,14.53,19.75,fallow,none,79.5,0,1.83
20.78,47.75,724.9,17.37,135.9,10.04,9.38,302.4,351.6,280.9,148.5,23.1,47.9,7.3,8.79,19.62,rice,none,73.2,3,1.42
21.0,65.13,437.8,19.93,122.1,10.31,3.6,290.4,354.5,331.9,141.8,45.3,68.0,6.19,10.56,16.84,wheat,none,110.1,1,1.57
25.0,51.12,460.5,16.27,149.2,16.68,7.34,148.8,633.1,225.9,63.6,50.8,65.2,7.26,21.44,23.75,cotton,NPK,23.1,0,1.3
27.57,46.72,522.8,15.16,129.0,10.22,4.5,285.8,539.4,174.3,154.3,26.1,61.5,6.07,16.45,27.37,pulses,urea,51.9,2,1.03
20.39,57.3,575.1,20.21,132.2,22.68,8.45,262.1,544.4,211.0,150.3,64.6,62.4,6.35,8.23,18.29,wheat,organic,66.4,2,1.77
26.43,46.46,772.2,17.28,146.3,13.07,3.09,121.6,364.4,199.0,104.8,33.9,77.9,6.27,15.27,22.53,fallow,none,43.9,2,1.57
23.79,46.2,513.9,20.79,133.0,22.52,2.28,294.1,604.5,322.9,103.9,47.8,53.9,6.07,10.03,21.86,pulses,none,109.5,2,0.9
26.73,46.71,739.8,18.16,118.9,20.0,2.05,300.5,667.6,338.5,154.1,40.6,57.6,7.17,11.38,18.13,wheat,urea,65.5,1,1.62
27.88,57.87,449.3,22.61,148.4,12.31,7.0,308.2,460.4,218.8,48.5,59.8,67.3,7.8,12.12,19.73,fallow,organic,115.4,1,1.62
19.9,53.97,671.0,15.56,120.4,10.22,8.77,186.0,629.0,207.6,155.5,60.0,42.2,7.14,10.96,20.22,pulses,DAP,30.0,0,1.09
26.51,51.37,436.7,19.88,119.5,17.71,3.94,231.8,387.7,206.2,117.3,22.4,80.8,6.16,18.45,27.44,cotton,organic,61.1,0,1.3
27.96,71.11,815.4,22.89,143.8,24.36,8.53,243.7,564.2,150.8,58.3,23.8,94.1,6.4,20.59,19.82,pulses,none,115.4,3,2.09
19.28,58.09,743.1,16.44,129.9,16.04,9.2,212.1,640.1,171.2,61.6,40.6,92.3,7.96,17.15,23.39,cotton,none,50.3,2,1.49
22.63,49.72,685.5,17.23,123.5,11.81,0.75,152.1,549.4,249.3,123.1,38.2,48.0,7.68,7.88,29.81,cotton,NPK,69.4,3,1.79
20.63,62.47,708.7,18.67,120.0,13.1,8.8,312.9,614.6,236.0,105.5,38.7,81.1,6.87,13.33,16.92,wheat,organic,78.1,1,2.16
26.42,74.33,884.6,21.16,118.5,22.93,5.59,305.0,396.4,162.5,150.9,24.6,40.3,7.38,17.13,15.12,cotton,NPK,64.8,2,2.54
20.59,62.93,575.9,17.07,121.6,20.77,1.32,216.0,370.1,264.7,77.7,55.9,55.1,6.63,9.44,31.48,wheat,DAP,52.9,3,1.67
19.02,50.49,661.8,15.17,124.3,16.02,6.66,318.4,356.3,216.1,144.3,32.0,33.6,7.98,6.57,31.33,wheat,NPK,104.9,1,1.72
23.13,61.96,741.9,18.07,119.2,25.64,0.57,197.8,547.5,190.3,134.9,47.4,46.7,6.9,17.52,29.46,wheat,urea,100.9,1,1.69
23.8,58.22,709.1,20.96,129.1,14.65,2.47,241.5,394.5,320.3,144.7,45.9,90.2,6.6,12.83,27.03,pulses,NPK,50.5,2,1.36
26.64,51.95,482.4,16.29,129.3,25.96,1.45,196.8,644.0,302.9,85.0,39.1,71.5,6.84,18.0,16.08,maize,urea,79.1,2,1.67
23.04,74.31,864.2,22.96,122.0,21.12,5.52,138.2,602.8,292.2,116.5,44.9,43.3,7.07,17.27,23.93,wheat,none,66.7,3,1.87
23.39,62.02,445.4,17.79,127.9,11.44,3.73,285.0,411.1,269.0,80.4,48.3,90.3,6.1,21.28,21.91,maize,organic,33.4,1,1.21
24.03,49.63,506.9,17.86,134.3,18.54,7.91,233.0,508.5,319.0,97.8,38.1,76.9,6.8,19.01,23.62,wheat,organic,74.9,3,1.71
21.33,60.55,891.4,15.79,119.4,21.1,4.6,291.6,361.3,210.1,124.2,38.8,61.1,6.46,19.37,15.48,pulses,urea,94.2,1,1.36
25.86,50.18,578.3,19.97,131.7,12.19,9.54,235.4,619.9,162.9,156.7,60.9,30.2,7.97,9.91,29.21,wheat,urea,70.1,0,1.64
22.57,74.28,768.0,19.78,124.0,12.84,0.45,241.0,490.4,176.5,141.2,25.6,64.8,7.7,13.25,23.41,cotton,organic,80.7,0,2.05
27.28,53.53,821.3,19.08,148.5,22.66,5.84,316.1,644.0,226.9,80.8,46.8,48.3,7.61,7.42,23.92,maize,organic,116.1,0,1.74
20.76,69.97,612.8,19.11,147.3,26.02,6.12,266.4,377.2,271.6,159.8,57.8,59.1,6.17,13.28,20.7,maize,organic,65.5,2,1.82
24.51,74.7,567.2,20.6,142.1,15.3,1.92,213.0,444.3,239.1,85.2,57.8,37.7,6.88,10.01,29.39,rice,NPK,102.9,0,1.63
21.72,65.41,497.9,17.8,141.1,26.05,8.42,223.9,493.8,280.5,86.9,18.8,28.8,6.12,21.44,27.45,wheat,DAP,88.4,2,1.91
24.22,69.78,437.5,16.19,149.9,24.89,6.04,287.5,570.3,162.4,97.4,60.5,47.1,6.27,7.45,31.85,pulses,NPK,42.6,2,0.73
27.9,63.76,611.0,22.73,126.3,25.13,8.03,261.3,610.8,133.6,149.9,26.5,62.3,7.64,16.45,17.93,fallow,none,34.4,0,2.11
23.07,70.05,761.3,16.79,149.9,19.52,4.34,194.8,505.7,264.8,113.6,22.1,53.4,6.62,16.85,26.37,rice,NPK,42.3,1,1.43
27.34,71.8,671.1,17.4,133.1,26.06,5.66,288.9,533.3,291.3,151.3,47.1,74.7,6.88,10.87,18.36,wheat,none,103.9,2,1.8
21.31,51.53,762.3,15.06,128.7,18.63,0.1,278.9,641.6,168.3,128.5,54.1,35.8,6.35,15.05,28.71,fallow,urea,109.5,1,2.05
27.23,61.98,419.3,21.05,123.8,22.31,8.04,209.9,432.6,337.7,100.0,37.4,82.5,7.42,19.59,27.16,pulses,NPK,74.1,1,1.4
25.53,60.0,658.4,16.13,131.2,13.12,6.46,143.1,428.5,229.0,132.8,60.1,29.2,6.48,12.09,29.04,rice,urea,22.7,1,1.27
20.69,70.2,482.4,18.09,133.4,10.16,6.23,287.0,514.3,175.5,115.6,21.7,36.2,6.62,10.96,21.84,pulses,none,108.1,0,0.69
19.48,74.42,765.4,15.71,118.2,26.01,5.74,234.7,417.5,198.0,76.9,25.2,71.1,6.17,14.71,29.97,wheat,urea,33.0,1,1.17
27.95,70.84,420.5,19.03,126.5,10.47,8.49,186.3,519.7,304.6,116.1,21.7,87.7,6.97,20.59,17.14,maize,DAP,20.6,1,1.51
26.9,49.32,882.5,16.0,132.2,10.18,6.65,220.0,397.4,125.8,37.3,39.7,76.1,7.05,14.52,21.83,maize,urea,106.3,0,1.42
20.92,49.13,429.5,22.79,148.7,18.8,9.16,141.9,529.7,120.6,70.6,27.7,88.3,7.05,8.57,21.8,maize,none,108.1,0,1.05
20.53,72.86,731.0,18.73,125.4,25.81,4.71,311.2,608.3,311.0,109.4,58.9,29.4,7.9,15.54,28.32,wheat,organic,88.4,0,2.1
23.01,68.31,676.7,16.59,147.8,26.46,8.37,298.4,511.3,272.4,65.9,59.3,79.9,7.04,19.24,31.56,maize,urea,86.6,1,1.72
23.64,74.0,574.9,18.98,144.5,22.81,0.2,134.0,538.4,277.5,101.7,29.8,39.1,7.59,6.75,30.71,rice,urea,35.7,0,1.52
18.03,69.66,799.0,15.31,141.9,27.97,4.07,215.1,599.9,255.3,99.9,47.0,44.2,7.0,7.68,27.64,pulses,organic,62.8,1,1.06
18.11,62.2,479.0,18.78,130.2,22.71,6.46,251.9,434.1,325.5,129.0,32.6,55.2,7.03,21.67,17.91,rice,organic,41.1,1,1.39
20.67,62.12,818.5,20.43,121.6,25.66,9.03,236.4,409.9,314.5,139.2,47.7,45.6,6.03,10.19,14.75,pulses,none,70.9,1,1.0
22.6,48.74,684.7,21.12,141.0,24.27,3.2,220.2,477.0,251.4,78.7,50.7,54.3,6.04,14.77,26.66,rice,organic,46.8,1,1.94
19.39,65.84,768.1,22.28,138.4,16.85,6.76,162.6,629.3,299.2,132.9,47.6,94.0,6.32,12.88,17.51,pulses,NPK,118.3,2,1.3
20.42,71.29,548.4,16.49,142.1,17.79,4.83,254.1,431.5,334.9,157.6,32.4,80.3,7.72,6.98,30.88,cotton,none,77.1,1,1.5
18.2,59.91,711.5,20.71,140.6,24.39,6.88,178.6,395.6,327.1,124.4,37.3,53.4,6.66,6.11,23.8,pulses,urea,101.4,1,0.81
25.83,53.7,575.7,18.59,122.4,20.83,9.61,123.1,458.5,206.2,136.1,48.2,51.0,6.13,11.85,25.28,wheat,none,95.6,1,0.96
27.13,47.02,844.8,20.42,122.2,26.49,5.66,270.9,488.0,259.5,155.6,59.5,32.9,7.06,18.19,14.17,rice,urea,34.2,3,2.02
24.82,45.32,628.0,18.17,142.1,20.06,6.62,196.4,405.6,338.6,134.7,41.2,35.7,6.99,12.67,14.09,wheat,none,86.8,1,1.18
20.4,69.78,452.2,17.15,131.9,27.05,5.56,248.7,388.1,229.7,157.4,57.8,41.8,6.82,21.98,31.53,rice,NPK,20.4,0,1.65
23.58,63.12,777.0,16.95,131.2,17.41,0.22,148.3,495.8,237.5,39.0,20.7,49.1,7.59,10.29,22.63,rice,urea,36.9,0,1.38
25.69,56.06,656.2,15.97,121.4,24.86,2.99,184.1,371.8,331.6,97.3,44.0,68.5,6.66,17.01,29.2,cotton,DAP,46.0,1,1.45
27.85,69.12,875.9,21.12,125.3,25.47,8.94,309.9,674.9,146.6,145.2,45.1,44.9,7.15,15.07,20.29,wheat,NPK,36.7,2,2.25
24.07,74.78,441.1,21.43,146.5,16.2,5.43,244.6,494.8,337.4,91.7,55.7,34.5,7.03,12.28,16.87,rice,urea,82.7,1,2.12
23.99,74.57,612.1,18.67,125.2,17.56,7.49,229.5,459.3,253.8,120.7,28.0,42.3,7.36,10.77,17.68,pulses,none,96.2,1,1.45
23.36,67.4,542.4,16.3,136.3,22.75,4.69,156.9,471.7,216.9,45.6,60.0,77.4,7.01,15.76,15.75,pulses,none,54.0,0,1.12
18.63,54.16,688.6,19.35,126.2,23.4,6.34,202.1,574.4,312.1,40.1,63.3,49.8,6.19,10.93,29.82,rice,NPK,75.6,3,1.48
18.54,46.65,697.8,17.68,143.8,16.84,1.65,242.5,566.7,181.9,103.3,47.7,54.2,6.88,7.39,24.57,pulses,urea,47.3,1,0.91
19.45,72.62,877.5,17.34,123.2,22.1,9.66,170.4,670.9,246.5,80.1,56.9,87.2,6.9,5.98,31.33,rice,none,48.0,0,1.16
18.67,46.32,824.1,19.86,136.6,16.49,6.52,288.9,433.5,185.1,46.0,58.5,46.7,6.32,11.29,22.53,rice,NPK,28.5,0,1.05
27.12,74.56,847.7,15.63,149.7,25.33,9.09,273.2,561.8,197.8,157.2,26.4,44.1,7.67,5.43,29.46,wheat,NPK,110.7,2,2.26
21.47,61.56,567.0,18.47,120.6,20.83,6.75,159.1,424.3,180.7,43.2,21.2,91.4,7.54,19.35,21.51,rice,none,85.9,1,1.12
24.64,55.68,726.7,17.05,125.4,19.68,7.13,307.3,546.6,139.5,115.9,54.5,77.9,6.7,19.79,31.14,cotton,NPK,57.7,1,1.79
22.2,72.63,648.0,19.86,126.3,25.24,1.19,216.7,677.9,272.9,51.6,35.5,82.2,6.64,19.5,30.1,pulses,NPK,71.8,0,1.61
21.92,45.18,553.9,18.51,128.2,11.48,2.08,277.9,441.8,196.2,88.8,47.5,74.3,7.68,21.45,31.33,cotton,organic,90.2,0,1.93
26.15,57.75,454.2,22.35,138.9,24.44,9.24,285.7,601.8,172.8,122.4,41.7,66.1,7.67,19.2,14.12,wheat,NPK,102.5,3,1.85
18.5,52.8,710.3,21.97,138.3,10.89,3.52,284.1,651.6,279.4,65.2,44.9,91.6,6.26,21.46,25.87,wheat,organic,24.9,1,1.84
24.93,71.35,851.5,16.88,132.5,14.38,5.62,273.6,675.6,220.7,86.3,20.2,36.1,7.38,21.21,18.64,pulses,DAP,51.7,0,1.81
25.13,55.35,583.5,16.86,120.7,21.21,0.69,134.5,364.0,206.2,99.2,31.4,30.0,6.44,8.36,28.23,wheat,organic,35.8,1,1.27
27.42,70.17,487.3,16.61,148.3,21.72,6.62,297.4,617.2,327.0,100.9,44.1,90.7,7.83,20.27,26.29,pulses,none,109.0,2,1.56
18.39,51.53,468.4,21.27,145.4,14.22,1.52,238.7,509.9,198.2,96.9,32.0,43.3,6.49,8.18,27.31,pulses,urea,79.3,3,1.16
22.38,70.08,412.5,22.45,123.3,14.96,0.26,265.8,575.2,282.4,52.7,24.7,30.4,7.56,7.93,16.21,pulses,organic,39.3,2,1.37
18.58,70.13,410.7,20.05,129.0,20.55,4.63,307.4,531.8,214.9,114.7,52.6,70.1,6.95,21.81,31.25,wheat,none,117.3,0,1.34
18.84,49.22,517.7,16.34,126.7,25.95,4.02,272.4,457.1,275.5,35.6,31.8,57.5,6.67,12.71,26.16,maize,organic,78.4,3,1.25
21.44,73.63,566.3,18.03,145.4,24.22,2.38,179.3,519.9,281.4,156.6,58.2,83.6,7.87,12.19,18.05,cotton,DAP,50.5,0,1.86
25.09,63.68,872.3,16.93,138.1,17.67,8.73,295.1,359.2,208.3,152.7,34.7,76.1,7.97,17.47,22.08,rice,DAP,69.9,1,2.59
23.4,68.84,476.4,20.9,139.6,21.58,5.64,175.8,660.0,172.1,114.0,48.5,66.3,6.82,12.05,17.77,rice,none,106.6,1,1.63
19.92,55.39,405.5,21.66,136.2,27.38,5.2,233.0,363.2,167.1,137.1,33.8,66.1,7.15,6.07,24.67,rice,organic,55.9,1,1.68
18.1,47.64,403.2,22.84,141.0,27.99,2.02,146.9,431.4,267.1,78.5,25.5,77.2,7.16,15.83,24.4,maize,organic,107.8,1,1.6
24.23,52.18,651.6,20.58,118.6,10.79,7.35,276.9,528.1,282.5,79.0,52.5,56.4,7.32,18.93,31.3,cotton,NPK,119.4,2,2.12
18.9,54.73,612.2,22.01,132.6,23.96,0.91,251.4,540.1,260.8,84.5,54.6,69.4,7.98,7.35,31.52,cotton,urea,74.5,1,1.79
21.17,66.84,468.9,17.81,149.7,20.18,4.51,203.3,385.6,263.8,131.3,25.5,71.3,6.67,13.79,29.0,cotton,organic,115.3,1,1.68
25.17,71.14,598.5,18.29,122.3,12.63,9.16,249.5,589.2,339.1,86.4,63.1,84.6,7.14,21.42,19.2,maize,none,55.7,3,1.9
25.99,62.86,601.2,19.54,146.9,22.71,5.58,214.0,485.2,332.5,104.8,22.5,44.0,7.49,12.19,28.44,rice,urea,99.1,0,1.47
24.51,61.45,519.2,18.92,122.2,11.31,5.54,296.0,354.0,283.3,134.0,30.9,73.4,6.11,6.98,20.67,fallow,organic,103.5,1,1.29
24.91,67.46,832.9,20.29,144.7,20.9,6.38,270.1,608.6,236.1,54.7,31.8,62.1,6.13,15.09,24.75,wheat,organic,37.8,1,1.62
21.63,52.34,862.7,17.44,133.5,16.51,0.2,164.8,360.0,267.2,60.7,46.3,60.5,6.15,6.46,31.96,rice,organic,76.2,3,1.6
23.88,65.79,673.8,19.78,147.2,26.97,2.44,164.8,498.0,133.6,140.8,27.5,32.3,6.43,16.64,30.21,wheat,DAP,78.1,0,1.84
23.7,51.08,801.6,15.03,133.9,23.24,2.07,149.8,643.0,186.4,45.0,28.4,29.5,7.6,7.08,31.83,wheat,urea,49.1,1,1.5
21.02,54.87,832.8,20.56,126.0,11.85,0.86,223.9,634.9,263.2,125.6,45.6,61.3,6.2,15.96,27.65,maize,NPK,48.7,1,1.85
26.8,67.15,502.8,16.92,147.2,18.24,5.77,201.0,383.8,249.1,86.1,36.2,84.7,6.98,9.51,14.71,wheat,none,49.4,1,1.63
21.48,57.54,748.6,18.99,132.3,15.54,7.57,285.1,545.4,176.4,142.3,54.7,89.2,6.43,14.42,14.88,fallow,none,118.1,1,1.26
27.54,68.53,801.5,18.96,122.1,19.38,3.59,294.4,422.1,169.9,106.9,34.3,86.8,7.08,5.12,17.73,cotton,urea,42.7,0,1.56
25.87,68.25,736.3,19.73,123.3,16.19,6.27,308.6,420.5,296.6,118.0,64.8,57.7,6.12,10.13,23.57,pulses,urea,47.5,1,1.42
26.41,63.64,726.0,15.42,129.8,27.76,8.18,186.9,641.1,245.6,77.4,45.0,65.7,6.85,12.03,30.78,wheat,urea,31.8,1,1.47
23.44,55.11,793.2,19.73,125.0,23.81,3.65,195.3,512.7,127.3,77.5,62.0,29.2,6.5,10.44,17.11,fallow,organic,73.5,1,1.93
20.47,50.07,862.4,18.78,118.2,17.85,3.53,317.7,576.7,325.0,133.0,30.8,64.7,6.23,7.62,31.13,wheat,none,34.8,0,1.33
18.15,54.67,403.5,20.28,142.1,14.17,3.61,308.5,487.0,346.5,158.5,53.9,55.6,6.16,16.92,20.74,maize,urea,37.7,0,1.29
21.47,62.09,596.7,18.39,143.1,24.01,5.82,308.3,660.0,125.8,104.5,62.8,29.2,7.93,10.06,19.8,wheat,none,99.5,1,1.44
27.18,58.67,535.5,15.25,141.8,21.61,4.41,179.6,664.0,136.0,133.6,52.7,46.7,7.06,20.5,29.22,cotton,none,107.8,0,1.11
20.27,52.34,478.2,15.22,143.0,24.32,7.14,204.7,413.6,346.3,156.4,41.5,34.1,6.09,6.11,27.3,rice,NPK,69.1,1,1.18
21.02,69.94,801.6,22.4,127.6,12.25,4.63,214.7,672.4,275.8,43.8,30.7,82.6,6.34,10.17,28.59,cotton,organic,64.6,1,2.2
20.89,46.07,477.1,21.53,124.0,16.2,3.0,145.6,464.7,286.9,49.6,34.7,35.8,6.45,18.84,14.99,cotton,DAP,74.3,0,1.55
26.09,72.33,804.2,22.53,133.4,27.75,7.62,212.1,490.0,290.8,127.8,25.9,50.6,6.95,17.58,31.57,wheat,DAP,59.4,1,2.15
23.14,66.35,417.1,21.65,122.8,20.24,0.27,124.6,657.2,314.9,61.4,29.9,67.3,6.3,16.18,27.84,cotton,none,34.3,1,1.29
21.04,71.62,469.8,22.86,120.4,16.29,1.41,303.4,440.6,141.6,100.3,50.8,72.8,6.05,12.21,30.32,pulses,urea,108.2,1,1.38
21.49,67.97,788.4,19.29,121.2,16.72,1.37,146.4,508.7,263.0,104.8,23.3,91.4,7.58,15.08,29.95,wheat,urea,71.3,0,2.02
23.44,72.33,897.9,17.16,134.4,18.67,8.09,265.3,678.1,144.4,38.3,53.2,34.9,6.42,8.35,31.62,cotton,NPK,21.7,0,1.28
26.37,51.97,577.3,17.97,144.3,19.44,4.7,213.4,503.4,244.8,141.5,28.3,53.3,7.53,9.71,30.93,fallow,NPK,26.4,1,1.53
27.42,57.43,732.1,22.3,138.8,11.9,3.42,195.9,502.5,315.0,87.9,39.1,62.2,6.89,7.24,17.01,maize,NPK,81.3,3,1.94
27.51,48.46,714.8,19.16,132.6,15.61,0.84,151.7,364.2,306.8,70.6,37.9,88.0,7.89,21.7,29.65,rice,organic,78.5,1,1.67
20.57,58.17,797.8,16.15,125.1,16.67,4.67,184.4,660.6,260.1,128.6,52.8,64.8,7.96,5.39,15.56,pulses,DAP,108.0,1,1.64
27.69,71.71,774.4,16.25,126.0,19.3,1.01,221.7,350.5,294.2,146.2,57.6,61.8,6.35,19.23,31.2,wheat,organic,54.9,1,1.83
25.83,71.94,553.6,22.62,134.3,23.16,9.17,172.3,561.8,319.2,115.1,39.7,93.4,7.03,11.16,22.27,fallow,organic,36.8,1,1.57
27.76,56.34,668.5,21.82,141.9,21.27,6.12,283.5,437.4,285.0,76.4,19.8,61.9,6.85,19.24,27.16,maize,organic,40.4,0,1.71
21.79,47.53,808.2,22.8,132.6,18.47,7.64,264.3,445.0,163.9,39.3,59.9,33.3,6.5,5.12,20.96,cotton,DAP,28.8,1,1.69
25.15,56.27,638.4,18.53,138.6,21.0,0.0,300.7,420.2,267.2,113.1,27.4,77.9,6.34,7.99,27.11,maize,NPK,32.1,1,1.52
25.69,68.61,661.2,16.14,124.1,26.59,9.79,206.7,542.9,204.1,118.5,56.3,72.5,6.88,19.74,27.53,rice,organic,110.8,1,1.91
24.73,53.85,637.5,20.39,127.5,22.47,5.94,182.6,664.4,157.5,100.7,53.2,87.7,6.24,6.71,19.0,wheat,DAP,35.7,2,1.63
