temp,humidity,rainfall,solar_radiation,soil_bdod,soil_cec,soil_cfvo,soil_clay,soil_sand,soil_silt,soil_nitrogen,soil_ocd,soil_ocs,soil_phh2o,soil_soc,soil_wv0010,previous_crop,previous_fertilizer,fertilizer_amount,cultivation_break,yield
34.25,67.36,1077.6,23.47,143.4,15.16,12.82,282.0,666.4,186.5,157.0,40.4,48.1,6.5,23.65,24.57,fallow,NPK,77.1,0,3.39
30.89,74.42,1114.5,15.62,157.7,19.28,10.25,379.1,415.2,148.1,91.0,40.1,107.8,7.28,17.61,18.72,soybean,NPK,148.8,0,3.17
29.2,76.58,450.0,18.35,127.0,12.67,0.78,351.1,374.2,263.4,68.2,22.5,58.9,6.98,23.68,20.84,wheat,DAP,80.5,1,2.93
26.27,72.32,1106.8,15.67,138.9,28.55,11.74,398.6,560.7,259.7,133.4,55.9,119.1,8.34,20.14,30.56,sorghum,none,84.0,1,2.69
33.99,83.0,758.7,24.75,123.7,27.35,12.68,106.8,585.0,122.8,99.0,71.3,44.2,7.74,7.07,32.88,fallow,none,50.9,0,3.06
32.99,40.82,808.3,23.17,145.0,24.15,11.99,133.9,575.2,309.5,116.4,42.9,76.5,7.69,9.62,29.49,corn,organic,114.2,3,2.39
20.68,48.81,901.3,23.53,142.0,12.12,7.63,282.8,427.7,287.1,147.0,64.4,101.4,5.64,12.88,24.3,cotton,organic,68.0,0,2.67
20.4,40.34,1141.1,24.38,136.3,25.52,3.49,346.2,400.9,156.7,124.1,57.7,68.9,7.15,8.4,16.73,soybean,none,128.8,1,2.76
25.65,69.14,415.3,15.85,140.9,26.16,12.68,185.6,682.4,240.8,143.0,42.5,72.1,6.9,14.9,16.14,fallow,organic,169.6,0,2.33
32.16,80.41,781.5,18.86,155.9,25.36,10.91,171.8,669.3,316.1,131.6,28.5,118.8,8.28,14.43,22.49,wheat,none,123.5,0,2.9
34.81,50.96,950.2,15.71,127.9,12.28,14.71,336.1,482.9,258.8,161.0,62.6,68.3,6.27,24.13,24.28,cotton,DAP,191.0,3,2.95
22.26,81.72,978.2,17.11,120.9,22.88,2.34,116.9,638.5,218.6,155.9,71.3,84.4,6.31,13.67,27.18,wheat,organic,198.3,2,2.49
28.91,42.71,954.0,17.29,154.5,26.69,3.38,210.8,480.9,196.7,130.1,61.2,34.9,6.73,20.71,15.13,sorghum,none,189.3,1,2.57
25.71,82.05,507.5,19.69,143.1,21.55,3.18,251.7,469.8,283.1,151.8,21.1,105.8,6.23,23.84,34.79,soybean,organic,237.3,2,3.72
34.55,55.82,639.5,17.69,155.6,22.93,11.89,268.1,362.7,381.7,181.0,33.0,88.3,5.89,22.54,22.28,soybean,NPK,97.5,2,3.44
32.63,44.56,687.0,16.01,143.9,19.17,2.8,318.6,470.6,301.5,114.8,24.2,66.4,8.07,9.17,31.96,sorghum,NPK,87.9,1,2.48
32.57,61.86,1043.5,16.67,152.4,20.57,1.0,206.5,515.0,122.4,111.9,54.2,31.5,7.17,14.92,25.7,wheat,urea,171.9,2,3.38
27.03,51.55,623.0,16.47,137.2,10.69,14.98,283.8,309.0,238.2,164.6,65.4,83.3,8.08,11.95,17.61,cotton,none,169.0,0,2.03
26.22,52.82,568.6,24.73,150.0,22.78,0.37,275.6,477.6,367.2,137.4,26.6,31.1,7.99,13.0,30.95,wheat,urea,152.0,1,3.04
24.1,53.83,1166.0,22.59,156.5,11.63,12.53,264.3,612.5,128.3,60.7,70.3,30.1,6.35,12.22,29.2,cotton,none,50.9,2,1.81
20.85,76.14,407.1,24.68,142.9,18.7,5.48,292.1,572.0,396.7,183.8,53.3,85.4,7.14,21.53,25.55,fallow,organic,161.0,0,3.02
32.97,64.26,1198.3,19.4,127.2,15.85,12.62,177.8,554.1,384.7,54.6,61.4,47.0,5.75,14.04,25.29,sorghum,none,236.6,2,2.79
32.19,54.01,941.5,17.78,130.8,20.91,8.32,125.4,663.8,123.5,162.3,78.3,47.3,8.25,15.47,16.75,corn,NPK,116.9,0,2.96
35.0,67.47,1062.8,22.98,127.9,12.67,13.52,135.8,307.2,380.0,163.8,25.0,88.8,6.71,24.65,28.12,cotton,organic,243.5,2,3.78
34.95,72.23,635.7,18.26,129.9,23.83,13.89,167.4,522.8,208.9,193.0,74.1,34.8,6.68,6.2,33.22,soybean,NPK,121.4,0,2.71
28.33,52.27,411.5,17.99,132.3,25.9,0.14,250.1,614.9,353.4,58.1,27.6,58.2,6.41,14.76,16.86,fallow,organic,78.0,0,1.54
31.53,58.61,990.3,17.33,142.2,13.27,1.13,352.1,516.5,225.5,139.5,43.6,43.4,6.88,20.48,20.27,soybean,none,129.7,0,3.11
34.17,45.48,1067.3,16.3,143.5,12.09,3.76,310.4,429.6,232.3,114.2,71.1,82.2,6.26,8.02,33.05,fallow,none,148.9,2,2.2
32.74,48.15,992.4,17.56,137.1,12.91,10.04,336.7,354.5,290.3,99.6,74.4,89.6,6.62,17.23,20.69,soybean,NPK,175.9,0,2.94
23.71,70.65,514.3,18.55,144.6,27.54,13.32,205.3,655.0,332.3,63.5,50.4,94.9,7.9,9.79,28.08,wheat,DAP,151.0,1,2.57
26.76,48.16,1002.7,21.74,123.3,20.56,6.9,221.4,488.3,110.1,134.4,55.6,53.0,8.0,22.35,25.7,wheat,none,157.3,1,2.84
21.94,63.63,1015.1,15.63,123.5,19.35,9.1,218.1,651.2,277.9,121.9,62.5,38.0,6.41,11.54,26.93,wheat,DAP,54.8,0,2.4
34.31,71.91,926.8,17.11,126.9,12.13,2.83,157.6,534.3,156.0,65.7,70.0,37.1,6.91,11.58,23.32,fallow,organic,100.7,3,2.63
29.09,44.81,1012.9,23.09,140.7,22.99,12.07,118.4,569.7,203.8,141.9,27.3,68.4,8.12,16.96,21.0,fallow,DAP,112.1,0,3.54
23.43,65.53,1076.7,16.47,128.6,27.36,14.51,277.3,621.7,204.4,160.7,68.6,115.1,5.66,8.67,15.97,soybean,NPK,247.4,1,3.77
30.08,51.55,890.9,18.43,131.3,26.56,4.03,396.8,563.7,240.7,165.1,48.9,49.6,8.17,10.7,29.89,cotton,urea,109.1,1,2.82
29.27,83.33,470.9,23.65,136.0,22.52,7.42,150.0,459.2,200.2,185.8,47.0,53.1,6.16,13.33,29.92,fallow,urea,229.3,0,3.02
25.37,61.76,790.1,16.55,152.5,11.51,1.29,114.0,505.5,132.2,111.4,45.4,39.1,7.54,12.07,28.41,soybean,NPK,110.9,0,1.83
21.7,76.27,462.1,15.83,120.6,12.25,8.39,333.9,621.2,143.7,193.0,50.6,84.5,7.25,15.5,27.87,cotton,urea,69.2,2,2.49
30.07,64.76,726.0,19.85,146.0,10.99,7.54,175.8,449.5,110.0,179.8,76.7,91.2,7.16,16.99,19.87,wheat,NPK,99.5,3,2.99
27.8,41.95,725.7,18.02,146.8,15.15,2.17,348.9,455.2,241.1,94.5,52.9,87.9,8.08,16.33,15.45,fallow,none,104.6,0,2.02
31.58,68.49,452.8,20.63,151.9,12.71,6.63,311.2,338.3,386.3,73.9,77.2,107.5,5.8,18.08,31.17,corn,DAP,245.6,0,3.14
27.8,82.81,679.1,23.04,157.3,15.2,5.01,383.7,665.8,134.7,115.3,30.8,73.8,6.54,11.15,24.82,wheat,urea,184.9,3,3.88
32.78,67.07,488.8,16.37,120.8,17.7,7.83,222.7,336.4,383.9,110.3,63.4,42.1,7.11,7.53,21.14,sorghum,none,236.3,0,2.78
28.28,76.86,1046.6,20.81,126.2,28.86,8.78,298.6,559.3,320.0,136.4,68.7,56.0,7.93,20.22,17.04,cotton,urea,217.0,1,3.19
28.41,79.79,1158.2,20.06,155.4,22.21,0.13,239.5,465.3,291.2,137.5,60.7,89.6,6.15,22.02,16.25,corn,organic,165.7,1,3.56
33.15,50.26,457.9,16.44,138.3,26.7,11.42,289.2,462.2,293.6,162.5,56.4,85.2,7.91,10.14,21.98,wheat,NPK,185.1,0,2.0
26.05,49.54,1164.1,21.24,142.6,24.21,10.7,234.9,571.8,348.0,126.5,53.9,77.8,6.7,13.14,31.09,fallow,NPK,175.0,1,2.6
22.01,67.49,818.1,17.74,146.5,12.25,5.49,156.6,326.8,132.1,65.7,71.7,91.5,6.07,14.97,33.37,corn,none,183.3,3,2.42
20.43,58.5,639.7,19.88,147.2,24.72,0.79,252.4,537.5,251.4,178.7,69.3,87.4,7.78,15.67,32.94,soybean,organic,103.0,1,3.09
31.33,77.79,461.5,15.82,157.3,15.5,11.32,258.6,608.8,309.1,96.5,27.3,109.3,5.77,18.19,33.4,cotton,DAP,131.6,2,2.2
29.3,80.5,800.5,19.6,159.9,22.78,14.33,343.2,631.3,276.0,195.7,70.9,82.7,7.04,5.83,33.15,sorghum,organic,168.5,1,3.33
30.56,55.9,1035.6,18.06,148.8,16.82,3.6,320.7,368.2,349.8,67.7,44.8,100.1,5.69,19.43,25.54,soybean,organic,57.2,1,2.22
23.19,50.66,965.7,23.22,131.5,29.95,4.85,299.1,659.0,121.7,193.7,35.2,52.4,6.57,6.24,19.39,corn,DAP,146.6,0,2.76
22.05,75.12,440.2,15.57,155.2,15.27,2.76,134.0,562.5,307.2,63.7,72.2,91.0,7.3,14.37,30.96,wheat,DAP,221.9,2,2.81
20.22,52.37,458.3,19.19,122.0,15.58,8.65,316.2,652.7,260.2,84.7,45.9,111.2,7.17,21.55,19.27,cotton,organic,148.5,0,2.09
25.26,77.02,722.3,19.58,129.2,28.61,2.32,250.1,494.1,213.7,57.0,68.5,64.7,6.71,14.02,20.34,fallow,urea,160.5,0,2.45
28.85,59.07,636.2,22.25,155.9,10.49,5.34,368.2,516.8,202.1,155.8,35.8,100.1,6.79,7.98,19.67,sorghum,urea,90.4,3,3.0
25.88,70.04,585.9,20.74,130.2,23.93,10.46,376.0,667.6,286.2,177.5,20.2,95.2,6.18,24.7,25.3,wheat,organic,208.9,2,2.89
26.56,44.3,624.8,21.67,128.8,24.51,8.4,116.5,660.0,367.3,115.1,49.7,35.4,6.87,22.79,21.44,sorghum,urea,121.8,3,2.98
33.56,68.07,1042.8,22.77,125.5,26.73,5.8,346.2,479.3,248.9,189.3,26.0,82.3,8.36,20.43,18.08,fallow,DAP,241.3,0,4.19
25.22,60.33,1143.4,23.62,154.4,29.49,6.3,111.3,409.8,347.4,138.5,65.3,41.7,8.05,13.23,24.06,cotton,DAP,248.7,2,3.17
27.71,66.4,724.1,18.14,140.0,29.51,8.43,210.2,457.3,220.6,144.5,36.6,117.1,5.94,8.68,32.48,corn,urea,233.2,1,2.5
31.75,47.56,1124.9,20.38,147.0,11.31,0.09,262.7,455.1,130.7,176.8,46.6,103.0,5.59,23.83,26.41,sorghum,DAP,67.0,3,3.56
25.95,73.16,657.2,23.4,129.6,26.44,1.18,144.4,414.7,118.5,94.5,25.2,39.9,8.3,15.65,32.57,cotton,NPK,116.6,3,3.67
29.33,78.83,781.1,24.89,150.3,22.93,13.22,323.9,407.4,115.4,103.1,37.2,41.0,7.08,22.05,18.92,sorghum,DAP,239.0,3,4.53
32.94,49.75,580.8,23.9,150.4,22.95,1.17,102.5,644.4,214.0,185.9,66.9,83.5,7.11,11.84,18.34,wheat,organic,210.9,3,3.54
34.24,44.31,912.4,18.71,132.5,12.57,10.6,150.6,327.9,201.2,185.1,29.1,61.0,7.84,11.71,26.51,sorghum,none,232.2,0,2.99
22.21,41.06,1183.2,16.95,136.4,23.0,13.8,274.2,571.0,315.4,196.5,58.8,33.1,6.44,24.71,24.27,wheat,urea,164.5,2,3.62
33.9,68.89,882.8,19.89,128.4,29.65,4.06,314.3,369.1,322.8,185.3,75.0,78.7,6.95,15.44,28.2,wheat,urea,146.1,0,3.2
27.38,67.32,686.3,22.42,159.1,28.24,5.56,375.0,437.8,115.3,69.1,60.8,64.9,8.41,7.81,30.89,cotton,DAP,71.3,2,2.57
23.87,64.6,918.3,19.93,145.8,18.78,8.53,311.6,324.6,166.3,173.6,68.7,39.1,7.52,9.39,30.03,soybean,DAP,217.9,3,3.43
26.89,50.44,498.3,19.83,157.4,10.8,13.23,301.5,408.0,182.3,111.5,26.5,102.2,5.96,14.64,33.85,fallow,none,199.0,0,2.89
34.7,57.59,1110.9,23.38,132.1,17.25,14.13,218.3,607.4,264.3,198.6,35.0,112.4,5.9,5.85,22.97,sorghum,none,61.8,1,2.99
27.39,66.75,802.5,18.61,151.3,26.53,11.09,100.4,654.0,143.4,120.8,73.7,98.1,6.11,14.25,19.13,corn,organic,91.9,2,2.6
24.93,62.35,759.5,23.6,150.6,24.03,1.3,136.0,388.6,140.2,133.1,62.9,104.0,7.8,13.38,26.02,wheat,NPK,161.5,0,2.8
29.5,84.45,868.7,19.07,147.7,19.19,10.04,260.4,485.4,383.1,129.5,58.4,49.5,6.39,20.59,17.21,soybean,organic,186.9,0,2.62
23.6,46.14,899.8,18.28,158.6,11.1,6.15,302.5,488.1,341.3,98.3,59.8,53.7,5.56,12.1,20.78,wheat,urea,77.5,0,1.55
21.14,71.28,457.4,19.54,135.7,18.54,7.06,225.2,649.4,154.2,61.3,44.9,48.8,8.33,24.65,19.16,soybean,DAP,99.0,0,2.44
21.93,58.19,946.1,22.62,125.2,19.38,0.74,319.2,605.1,222.0,184.3,22.7,98.9,6.01,8.62,22.93,soybean,organic,88.6,1,3.1
21.92,59.27,593.5,16.26,146.9,28.57,2.87,256.6,505.2,206.7,170.4,67.1,115.3,5.53,16.82,17.22,corn,DAP,94.0,1,2.43
22.28,72.29,971.2,16.96,149.2,22.82,11.86,122.3,568.3,337.3,70.9,60.7,94.5,6.21,6.79,15.64,soybean,DAP,234.1,0,2.17
22.08,71.16,1058.0,24.51,143.0,16.23,6.81,157.6,638.9,253.1,166.5,48.4,109.3,6.21,19.68,28.14,corn,organic,193.2,3,3.37
29.61,84.61,1043.2,16.75,128.3,20.51,4.52,352.0,303.8,138.4,143.9,74.0,87.5,6.77,24.9,27.2,cotton,organic,197.4,1,3.08
22.73,45.78,842.0,20.68,140.2,11.32,5.76,317.5,461.2,321.7,111.4,40.2,64.9,8.26,21.38,29.17,wheat,none,208.8,1,3.25
25.19,44.68,816.1,20.79,132.5,29.45,12.82,368.4,662.9,219.1,88.1,37.7,68.3,8.14,16.11,28.21,corn,NPK,121.3,0,2.19
33.45,72.6,514.3,19.9,137.1,17.2,11.23,135.3,596.1,178.9,179.0,72.4,36.8,6.87,14.69,17.29,fallow,none,203.4,1,3.13
27.11,66.03,1020.3,21.45,145.8,19.56,4.08,397.1,517.1,212.6,155.0,67.8,32.8,6.73,21.7,20.82,wheat,NPK,245.7,0,3.24
30.01,52.34,617.1,17.3,149.8,17.11,1.76,162.8,511.9,249.3,132.2,50.9,92.6,7.17,23.72,17.59,fallow,organic,189.7,2,2.93
22.58,43.57,797.4,20.53,129.3,23.65,3.78,103.5,439.1,202.9,141.4,27.8,69.5,6.23,24.78,31.86,sorghum,NPK,133.4,1,2.43
22.88,43.85,627.4,18.72,136.2,23.24,13.81,399.2,508.2,172.6,63.7,32.9,79.7,5.66,12.93,29.94,fallow,urea,193.3,0,2.26
20.61,80.24,507.1,21.62,130.8,24.31,8.72,184.3,562.2,219.6,121.1,59.4,80.2,8.32,24.82,19.03,cotton,none,230.2,3,2.83
22.53,48.63,903.6,16.41,127.9,15.36,8.0,300.4,467.3,105.8,79.1,43.1,55.0,6.06,8.12,21.83,sorghum,none,75.8,1,1.62
24.18,54.55,443.5,20.71,151.3,16.31,8.95,153.0,585.7,331.7,81.3,70.2,72.8,6.1,10.07,34.33,sorghum,none,103.1,0,2.05
22.66,50.2,998.9,16.85,156.4,12.51,5.49,274.1,644.5,151.3,149.2,77.0,72.4,6.92,6.78,26.88,soybean,DAP,233.9,3,3.41
21.33,55.97,654.1,17.79,134.8,23.11,12.11,371.2,361.9,113.2,186.7,68.3,65.0,6.97,10.43,31.02,fallow,DAP,239.2,1,2.63
21.81,43.12,400.1,17.19,150.1,10.8,7.85,196.1,480.6,296.1,110.6,42.7,103.9,5.56,20.36,20.29,soybean,organic,146.8,2,2.45
26.91,63.36,808.9,16.83,155.9,21.95,1.75,301.1,463.2,332.2,81.2,67.3,70.6,5.94,22.06,19.2,fallow,organic,124.9,1,2.86
23.1,43.04,437.5,23.26,153.8,27.39,1.94,156.4,575.0,344.1,147.3,41.1,84.3,6.63,20.58,30.68,sorghum,DAP,106.6,0,2.43
25.46,76.02,620.9,17.86,127.3,27.82,8.05,287.4,399.9,248.1,180.7,30.0,110.6,7.55,17.62,28.72,soybean,none,149.8,3,3.4
27.55,50.52,965.6,24.27,158.3,18.98,14.05,200.9,556.1,161.6,162.2,22.0,108.0,6.19,15.28,28.62,wheat,DAP,236.9,1,3.2
30.36,64.3,450.2,24.7,135.1,19.19,4.63,163.4,651.0,321.2,180.3,43.1,110.1,6.77,19.17,26.05,fallow,NPK,80.0,0,2.94
20.59,79.6,1071.5,20.71,133.6,11.54,13.04,194.0,467.3,309.9,130.5,74.2,54.3,7.17,12.82,26.27,fallow,none,134.0,3,2.86
31.99,69.29,403.1,16.43,122.5,23.42,11.46,153.7,664.4,173.9,162.8,34.3,33.1,8.17,21.83,29.71,soybean,DAP,232.3,1,3.83
29.42,63.98,597.5,18.75,139.4,26.43,3.72,370.6,697.3,371.0,71.0,32.4,53.5,6.48,18.54,20.4,fallow,organic,119.8,2,2.59
21.23,54.6,992.7,22.98,124.4,14.89,0.55,219.2,342.4,131.3,102.2,78.2,55.1,5.9,18.96,22.06,sorghum,DAP,203.6,2,2.84
33.1,54.99,653.0,18.67,129.9,18.43,1.53,173.6,393.2,394.8,108.4,21.5,111.8,6.97,15.72,32.43,soybean,urea,127.9,0,2.33
33.81,70.13,481.5,15.87,132.7,26.78,10.93,234.5,680.2,358.1,126.7,67.1,88.4,7.74,22.7,21.18,soybean,DAP,211.0,0,3.07
20.92,84.74,688.2,20.57,152.4,27.54,3.0,196.2,683.3,306.4,189.4,39.3,37.4,5.83,10.04,25.93,corn,none,246.2,0,2.35
24.15,69.78,616.3,23.45,155.0,14.86,5.57,323.3,339.1,381.6,181.1,22.2,42.2,6.77,12.62,29.05,corn,DAP,127.6,2,2.93
32.09,65.1,1074.2,22.96,132.1,21.01,7.53,391.4,306.0,316.7,70.2,75.1,44.0,5.55,20.55,35.0,sorghum,organic,219.0,0,3.26
31.22,72.88,650.7,16.75,154.3,13.85,10.88,231.4,364.4,157.1,75.9,28.4,86.7,5.6,14.85,23.71,wheat,NPK,247.7,0,2.76
22.77,60.93,1031.1,21.73,154.3,12.04,1.7,358.3,698.4,232.6,103.6,53.1,96.2,6.95,22.78,23.56,fallow,urea,246.8,0,2.74
23.14,42.71,1113.5,17.21,150.6,28.22,6.1,269.8,372.0,121.5,93.6,36.4,107.4,6.39,11.93,31.85,cotton,none,136.8,0,1.78
25.56,65.3,747.1,17.18,125.9,26.41,7.28,147.2,501.0,216.9,142.2,23.9,114.7,8.04,12.39,31.11,fallow,organic,147.2,1,2.82
27.27,83.09,1128.0,23.74,147.6,25.2,8.11,307.2,639.4,322.5,185.4,23.0,48.2,7.31,22.77,29.62,cotton,urea,110.7,3,3.96
29.27,47.89,701.9,17.5,157.8,10.98,12.28,254.0,308.2,215.9,194.3,26.9,57.9,6.86,14.29,24.26,sorghum,DAP,112.8,0,2.98
25.53,71.05,1171.3,17.63,147.3,26.87,2.58,295.2,541.8,199.1,148.0,24.3,51.6,6.72,15.32,21.48,wheat,urea,148.5,1,2.55
26.94,49.04,471.4,15.01,133.3,18.76,12.12,366.9,410.8,278.6,175.7,65.6,62.3,6.99,11.66,27.17,wheat,NPK,90.1,2,2.71
31.21,64.11,949.6,23.71,140.0,16.85,10.39,232.1,644.9,361.7,128.8,49.1,112.3,5.62,10.53,32.52,wheat,urea,192.2,1,3.58
20.55,44.35,795.1,22.93,145.8,20.93,8.34,370.4,413.4,114.3,81.2,40.6,81.8,8.18,18.12,32.68,corn,urea,157.3,3,3.07
23.79,60.27,710.1,21.27,140.4,11.83,10.49,325.2,574.7,215.6,128.7,45.1,96.4,8.49,7.4,17.17,sorghum,DAP,229.6,1,3.18
30.7,74.03,906.2,22.5,124.8,25.13,6.18,246.6,569.7,147.5,133.3,75.7,74.1,6.04,22.59,23.57,cotton,DAP,212.1,0,2.99
33.43,55.64,963.1,16.52,132.5,21.65,2.08,281.0,388.6,308.6,161.4,74.6,32.6,5.86,20.58,24.29,wheat,none,114.5,3,3.21
27.68,69.92,403.5,19.58,152.1,13.73,9.99,197.7,313.9,131.7,83.0,62.9,35.8,5.93,8.81,34.55,sorghum,DAP,151.2,1,2.5
27.98,75.8,533.6,18.51,154.5,13.76,7.87,395.1,463.7,299.4,105.2,73.1,78.4,7.48,18.88,28.56,fallow,urea,200.1,0,2.27
21.61,81.72,970.4,15.94,125.5,13.68,9.59,300.2,415.7,185.9,104.6,39.2,94.7,7.48,17.05,23.14,cotton,NPK,88.6,0,2.2
26.71,50.56,933.1,19.86,158.1,11.14,5.07,113.2,623.6,159.7,193.9,42.9,49.4,8.04,8.69,15.52,corn,DAP,56.3,3,3.02
27.99,57.97,1172.8,24.21,133.2,21.76,13.6,198.0,620.1,380.9,116.6,56.8,95.0,7.76,10.46,26.31,soybean,none,220.5,2,3.55
23.64,46.86,1008.8,15.4,146.5,26.81,8.81,287.0,482.8,105.6,163.3,57.4,103.0,6.85,13.18,16.92,cotton,none,77.5,1,2.14
24.04,84.66,1160.6,17.91,150.1,10.35,1.28,116.9,542.6,231.3,162.6,48.9,67.1,7.34,18.98,31.69,fallow,urea,227.9,2,3.62
25.66,81.72,962.0,17.08,152.5,10.98,6.75,107.2,541.7,106.5,89.8,44.0,97.2,7.56,17.77,30.05,cotton,DAP,232.7,1,2.4
20.3,64.3,638.4,17.38,157.8,21.46,11.35,235.0,630.9,245.1,135.8,79.2,66.4,7.04,15.64,24.21,cotton,DAP,142.1,0,2.14
24.83,77.89,484.3,24.08,132.5,26.39,11.91,199.8,470.0,250.3,184.1,69.3,91.1,6.93,20.37,23.58,soybean,none,211.4,2,3.19
23.17,63.44,1025.5,19.68,154.3,16.53,7.42,231.5,410.2,196.5,121.3,46.1,98.8,7.44,20.16,32.95,wheat,DAP,122.6,2,2.97
24.91,68.06,915.3,19.66,125.3,16.99,13.42,178.8,406.0,139.6,191.8,63.6,119.3,7.17,17.36,20.77,fallow,urea,221.7,1,4.09
21.8,44.01,438.5,22.61,148.2,21.93,4.02,149.4,514.5,212.9,82.2,36.2,61.1,7.43,20.74,19.98,soybean,NPK,214.9,0,2.48
33.36,73.99,688.0,16.54,149.7,15.48,6.16,306.7,479.7,301.7,61.1,26.0,67.0,7.34,11.69,33.78,cotton,urea,65.7,0,1.47
28.9,45.75,1165.4,19.87,147.1,10.53,13.48,254.4,476.0,334.7,183.7,41.1,44.9,7.66,22.62,31.18,fallow,DAP,166.5,2,3.75
30.19,77.17,800.3,19.3,130.1,24.7,13.44,160.0,336.5,259.2,177.2,44.2,48.4,7.43,17.3,31.41,corn,urea,178.0,2,3.65
31.84,75.19,746.2,20.97,154.9,22.51,10.29,195.9,587.4,277.0,198.9,21.0,92.4,7.06,21.45,18.9,cotton,organic,50.2,1,3.1
27.48,71.89,766.2,25.0,126.8,21.62,12.88,277.5,385.5,160.2,151.9,68.9,112.5,7.55,15.93,17.87,corn,organic,246.0,2,3.87
21.3,41.63,567.1,22.69,122.1,24.83,1.33,121.7,378.8,186.2,190.5,41.6,65.5,6.85,9.37,15.52,sorghum,DAP,131.3,2,2.8
28.06,53.64,695.0,18.98,148.7,23.5,12.97,144.2,465.1,148.6,174.0,54.8,46.2,6.23,15.85,19.74,corn,DAP,153.5,2,2.96
28.8,51.84,695.9,23.28,139.0,14.12,4.81,122.0,391.1,174.8,176.7,24.4,55.7,5.5,12.42,30.48,cotton,NPK,89.0,0,2.52
31.18,56.21,441.9,16.71,154.0,17.05,2.67,343.7,533.5,167.5,135.4,30.5,71.0,7.18,18.95,19.8,soybean,urea,172.2,0,3.15
26.47,43.94,1014.1,15.3,135.3,12.52,3.59,325.7,448.6,255.8,107.4,73.4,56.2,7.27,14.52,29.58,cotton,NPK,212.1,1,1.9
21.91,82.16,733.2,17.04,126.7,12.6,6.27,326.0,479.6,268.8,190.2,56.5,51.0,8.42,21.72,20.04,cotton,DAP,167.2,0,2.58
24.26,64.92,1057.7,18.4,153.5,23.52,3.77,314.9,514.9,383.5,114.8,77.0,96.2,6.58,18.56,22.91,sorghum,DAP,207.6,2,3.35
25.45,53.75,1080.3,20.11,142.0,27.17,4.81,300.8,381.4,158.7,130.8,79.9,30.7,6.68,18.69,34.66,wheat,none,196.2,3,3.17
29.69,57.86,569.6,21.15,127.6,29.25,2.02,243.1,362.3,292.5,116.9,42.3,78.5,6.11,9.34,19.9,cotton,NPK,97.5,1,1.6
28.56,60.12,925.9,24.11,148.8,22.57,4.44,292.7,652.2,345.2,134.7,37.9,101.4,5.71,24.68,22.53,sorghum,DAP,137.2,3,3.35
25.34,67.03,777.8,20.1,140.4,13.68,8.58,111.5,473.5,268.1,120.6,71.5,54.0,7.82,21.83,21.02,soybean,organic,79.7,1,3.1
34.8,63.21,1104.1,20.01,144.2,12.11,6.63,286.4,464.8,176.5,57.2,79.9,84.3,6.25,20.78,17.19,sorghum,none,58.4,1,2.57
29.09,81.37,572.6,15.5,138.4,26.26,5.2,333.4,314.2,178.8,182.3,57.8,90.2,7.33,11.6,24.8,sorghum,urea,62.6,1,2.59
23.56,62.36,942.3,15.35,153.1,21.58,11.2,250.1,499.2,111.8,116.7,67.7,89.0,7.56,15.71,22.57,corn,none,238.5,0,3.11
21.53,84.65,886.2,20.51,153.2,22.37,13.4,207.3,521.7,191.6,138.3,66.9,70.1,6.91,7.74,28.9,wheat,urea,246.9,0,2.97
22.29,78.31,636.2,19.38,148.4,25.63,11.35,183.2,523.5,323.4,70.9,41.3,61.2,8.13,15.77,31.35,wheat,organic,69.0,1,2.66
23.69,49.38,509.3,23.39,124.2,24.07,4.98,292.8,582.8,114.3,50.5,54.5,105.2,6.83,7.92,25.88,fallow,urea,117.0,3,2.63
22.41,81.88,921.3,16.61,153.6,26.69,11.17,307.8,371.0,165.8,86.8,70.0,98.3,6.35,16.06,15.64,soybean,NPK,72.9,1,2.76
22.8,45.24,990.9,15.25,146.8,11.12,2.28,361.3,400.9,311.9,155.7,61.3,58.9,8.19,17.97,27.38,fallow,urea,216.8,0,2.78
24.28,76.79,652.5,19.49,147.9,24.95,1.95,202.7,624.3,334.8,64.9,21.3,39.3,8.08,12.8,16.11,sorghum,urea,149.3,0,1.94
22.6,57.13,915.9,17.37,134.5,27.02,5.18,330.9,678.9,236.6,186.3,40.2,36.5,5.99,14.97,27.33,soybean,none,174.3,3,2.63
33.45,79.51,716.1,15.5,155.2,15.72,12.12,268.4,354.4,309.4,82.3,28.7,38.5,5.58,22.51,28.7,soybean,organic,158.0,1,2.77
21.2,79.06,970.6,22.25,149.0,22.81,3.7,364.9,499.1,216.4,80.7,34.0,82.5,5.77,7.17,18.96,wheat,urea,192.1,3,3.33
27.87,76.27,559.4,16.12,124.5,16.28,0.95,258.3,385.7,148.0,77.2,74.3,34.6,6.36,20.83,31.39,wheat,NPK,113.8,1,2.5
26.16,75.55,1112.2,21.08,136.3,29.16,1.98,255.3,324.0,219.4,52.1,22.2,60.3,8.42,8.42,33.22,wheat,none,77.5,1,2.34
34.74,53.71,629.9,17.81,155.5,10.67,12.88,273.4,430.2,274.0,165.8,33.2,97.8,7.18,5.73,31.26,cotton,organic,53.5,2,2.5
21.68,43.64,694.2,16.73,121.9,21.6,9.51,324.8,357.5,384.4,181.3,38.6,56.5,6.62,8.71,21.1,sorghum,organic,139.1,0,2.54
25.97,58.13,446.5,18.8,158.5,13.33,3.8,389.4,584.0,120.6,142.1,57.0,98.7,8.17,20.3,26.73,soybean,DAP,231.6,1,2.67
