temp,humidity,rainfall,solar_radiation,soil_bdod,soil_cec,soil_cfvo,soil_clay,soil_sand,soil_silt,soil_nitrogen,soil_ocd,soil_ocs,soil_phh2o,soil_soc,soil_wv0010,previous_crop,previous_fertilizer,fertilizer_amount,cultivation_break,yield,yield_category
23.31,62.74,827.4,16.78,151.1,10.99,7.06,231.8,532.1,266.6,82.1,44.6,75.9,6.91,15.42,12.43,wheat,organic,32.4,0,1.48,Low
28.12,69.0,886.2,17.11,147.6,24.51,4.36,268.2,607.9,199.9,100.2,20.0,72.0,7.21,12.33,29.12,groundnut,none,53.0,0,1.55,Medium
31.88,50.94,791.2,16.7,136.7,10.41,5.08,198.2,591.2,167.2,114.5,46.4,78.5,7.26,14.65,15.31,groundnut,none,77.5,1,1.54,Medium
31.03,53.94,816.7,16.77,126.6,12.98,1.25,186.7,592.7,178.6,97.3,45.1,86.4,6.18,6.76,29.1,millet,none,151.1,0,1.81,Medium
24.22,61.53,750.3,20.19,144.2,16.41,1.27,239.8,740.1,123.0,110.0,35.1,78.3,7.0,14.07,14.19,rice,none,54.8,2,2.51,High
22.0,69.93,612.1,16.02,143.0,23.57,10.96,97.0,580.4,212.4,68.6,60.6,69.8,7.44,5.77,27.96,cotton,organic,170.9,0,2.32,Medium
31.81,69.21,1081.7,22.26,120.9,9.51,2.16,153.4,589.0,233.1,150.1,41.2,70.5,5.86,4.66,28.79,groundnut,urea,31.9,0,1.88,Medium
30.83,55.76,980.7,20.55,151.2,18.5,9.95,204.2,724.8,193.7,66.4,33.2,71.6,5.97,16.06,25.19,groundnut,NPK,78.4,0,2.05,Medium
31.19,53.99,858.7,21.77,122.6,10.85,8.58,161.8,468.3,119.5,108.7,61.5,77.8,5.81,12.77,18.53,fallow,NPK,53.3,0,2.19,Medium
26.16,78.14,533.9,19.84,117.6,19.07,5.26,225.7,614.1,296.6,134.3,44.8,86.2,6.95,8.21,25.98,fallow,none,134.5,3,2.52,High
29.45,60.66,1036.8,23.25,115.1,17.71,2.54,188.8,699.2,207.1,143.6,43.7,28.6,6.89,17.63,26.45,rice,organic,155.9,0,3.4,High
24.13,63.81,546.4,22.58,145.7,21.72,0.61,228.0,481.2,207.7,92.9,43.8,59.8,7.37,4.06,28.07,wheat,none,138.2,0,1.8,Medium
25.92,52.86,969.3,19.99,115.1,8.73,10.46,236.9,446.5,178.9,134.2,24.9,48.2,6.52,11.81,12.65,wheat,DAP,159.0,2,2.86,High
30.52,77.31,535.3,17.95,124.9,9.97,8.09,181.5,444.3,219.4,110.9,65.5,46.0,5.88,6.22,25.99,cotton,NPK,88.3,0,1.97,Medium
23.28,70.04,956.8,17.01,153.9,19.99,2.21,227.9,731.9,290.2,110.2,46.7,52.3,6.94,16.87,27.42,groundnut,urea,171.0,3,2.65,High
30.94,65.3,1006.7,22.74,119.1,11.67,0.79,114.2,421.8,286.1,68.6,39.3,26.0,7.16,13.69,25.3,groundnut,none,84.7,0,1.72,Medium
26.97,62.94,769.8,21.41,138.5,8.02,11.04,154.5,433.2,113.0,52.7,52.0,64.3,7.33,9.93,25.71,wheat,none,61.2,3,2.21,Medium
26.26,51.54,832.8,18.12,117.3,22.96,3.36,234.4,469.6,173.2,54.9,36.9,76.7,6.18,7.01,12.29,millet,organic,134.5,2,1.97,Medium
25.06,56.43,1002.5,21.81,133.5,24.48,3.14,83.5,560.3,275.5,66.2,43.6,44.2,6.44,4.28,29.48,rice,NPK,168.6,2,2.63,High
31.17,75.68,1082.4,18.46,139.9,12.78,7.46,130.8,672.4,123.2,106.5,55.2,67.4,7.1,15.0,19.73,millet,urea,39.2,2,2.68,High
27.18,68.67,510.7,18.04,136.3,13.82,6.26,146.4,433.3,245.7,69.7,64.1,28.4,6.76,12.52,24.57,cotton,organic,47.5,0,1.45,Low
30.04,55.82,577.9,21.91,141.8,13.22,3.1,252.2,699.7,249.0,69.1,27.7,59.3,6.49,15.68,18.39,wheat,none,160.3,0,2.0,Medium
30.58,55.68,1018.5,21.92,121.1,18.98,2.52,103.6,463.2,120.1,89.1,61.3,74.5,6.02,13.32,18.97,wheat,organic,162.4,2,2.74,High
31.22,60.5,907.1,22.59,143.1,15.32,10.79,125.4,732.0,81.3,144.3,44.1,71.5,6.67,12.28,22.26,groundnut,none,157.3,3,2.86,High
25.03,68.46,663.4,22.8,116.2,9.32,3.54,171.9,501.0,206.4,160.3,57.9,52.9,7.21,19.93,13.73,rice,organic,52.7,1,2.48,Medium
25.4,66.27,767.1,20.37,126.8,18.73,0.85,164.7,504.6,117.9,76.1,36.5,70.5,6.94,19.11,13.49,fallow,urea,113.2,2,2.88,High
27.95,65.81,566.7,18.06,152.1,21.15,7.5,167.1,436.9,212.7,41.9,28.8,35.8,7.08,17.71,18.15,groundnut,urea,154.2,0,1.74,Medium
26.41,76.07,517.2,20.84,122.3,23.98,10.34,149.7,422.4,297.9,104.4,58.2,71.6,6.04,8.8,18.43,fallow,organic,83.1,2,2.33,Medium
31.33,75.84,939.2,18.39,121.2,14.88,0.52,97.2,574.2,232.4,78.7,55.7,40.8,6.99,19.45,22.39,wheat,NPK,136.5,1,3.3,High
25.98,75.36,934.4,22.34,131.5,9.44,1.94,170.1,699.9,188.0,104.0,38.8,70.7,5.87,16.92,21.43,cotton,NPK,132.7,1,2.7,High
26.78,71.07,916.6,16.95,132.4,11.02,2.63,146.3,427.4,170.4,105.5,16.9,47.4,6.66,15.83,18.96,rice,NPK,80.3,2,2.36,Medium
28.17,61.77,1030.7,18.61,126.3,15.94,8.32,224.0,418.0,206.9,157.4,32.7,74.7,6.92,16.85,23.14,groundnut,NPK,157.8,0,2.43,Medium
26.05,58.08,672.0,16.3,122.6,19.73,3.44,275.4,551.4,125.3,46.2,40.2,46.4,5.93,19.14,25.7,groundnut,urea,130.5,1,1.86,Medium
31.92,78.67,754.2,19.56,124.4,19.14,10.4,204.2,546.9,176.3,179.7,21.2,75.2,6.07,15.98,14.69,millet,organic,73.3,2,2.78,High
22.99,51.36,650.3,17.12,142.2,21.41,2.83,207.4,700.3,269.0,52.6,41.9,42.7,6.66,14.69,13.85,millet,DAP,115.0,3,2.13,Medium
24.21,68.55,875.2,23.78,119.6,17.17,6.92,90.4,462.9,184.0,153.3,33.6,31.6,6.64,19.6,12.68,wheat,DAP,96.5,0,3.1,High
25.23,75.38,882.2,18.85,119.7,22.2,0.64,207.0,676.7,123.9,141.4,22.6,55.8,6.87,15.08,12.39,groundnut,none,42.4,1,1.8,Medium
23.48,58.16,744.7,22.32,121.3,11.7,9.4,168.7,505.8,243.0,69.2,29.6,96.8,7.38,9.6,29.22,cotton,DAP,96.0,1,2.38,Medium
24.84,79.36,1061.1,22.63,151.2,13.34,11.89,104.1,416.8,150.5,83.1,31.6,85.0,6.04,13.68,18.11,groundnut,none,67.2,1,1.91,Medium
29.79,76.58,793.1,16.74,149.1,10.1,8.11,261.5,527.4,293.9,173.4,31.0,40.6,7.18,18.75,22.42,groundnut,organic,61.6,1,2.32,Medium
27.23,55.98,1050.6,21.35,153.0,15.27,7.52,171.7,538.9,109.0,117.6,48.7,84.2,5.95,16.37,28.8,groundnut,DAP,33.1,1,2.29,Medium
22.34,58.11,938.3,18.75,152.5,17.6,3.35,269.1,619.4,266.5,111.9,28.9,32.8,6.08,10.93,25.82,cotton,organic,149.1,0,2.04,Medium
31.83,76.92,1063.2,18.38,117.5,15.83,8.83,231.8,487.3,190.4,122.9,27.9,38.7,6.28,5.51,16.88,rice,organic,172.3,1,3.02,High
28.16,53.28,954.6,22.04,147.6,13.51,5.94,199.7,404.9,187.5,177.1,56.3,37.0,6.78,16.58,21.8,cotton,none,59.8,1,2.51,High
22.59,55.65,634.8,18.03,128.9,10.77,2.49,271.4,447.5,97.0,86.3,56.3,98.9,7.29,16.33,16.8,millet,organic,159.2,0,2.37,Medium
28.61,68.26,913.8,18.48,147.5,20.24,8.6,98.0,486.6,238.5,121.3,17.5,97.1,7.43,19.39,14.08,groundnut,urea,63.8,0,2.28,Medium
25.78,54.41,643.1,22.05,152.9,16.77,6.76,175.0,729.6,114.5,124.5,26.8,68.1,6.17,4.79,25.88,groundnut,urea,131.4,2,2.14,Medium
23.36,67.18,674.4,18.8,143.3,20.73,11.08,185.6,497.5,102.6,66.8,40.5,67.1,6.74,19.25,24.3,millet,urea,46.3,1,2.22,Medium
27.64,67.27,632.9,19.14,148.8,18.52,5.47,159.3,715.6,154.1,175.7,53.3,57.5,6.89,17.21,27.44,fallow,urea,119.9,3,3.12,High
29.27,67.89,797.8,21.93,137.3,18.05,11.07,238.7,603.9,218.5,94.7,19.5,93.3,6.73,14.14,18.46,groundnut,DAP,125.7,2,2.48,Medium
28.71,57.52,760.4,17.11,136.0,24.79,9.59,136.9,507.8,141.9,95.3,39.7,32.1,6.4,10.68,19.86,rice,NPK,66.0,2,2.05,Medium
24.48,74.63,1044.3,21.54,152.9,22.18,2.05,131.9,636.2,128.2,167.4,52.4,51.9,6.5,19.55,25.27,groundnut,organic,137.6,1,2.87,High
27.25,79.11,855.9,18.59,132.1,17.48,6.93,96.1,429.5,258.7,145.3,38.4,70.5,6.42,19.25,29.81,cotton,NPK,117.9,1,2.95,High
27.38,58.34,715.9,22.75,118.9,12.98,8.84,229.5,689.0,238.9,91.0,67.9,93.1,6.99,8.25,23.89,wheat,NPK,85.7,0,1.69,Medium
29.17,75.96,874.0,20.95,123.6,11.17,0.42,150.0,604.8,114.3,75.2,31.7,82.1,6.16,17.29,13.11,groundnut,NPK,118.2,0,2.14,Medium
25.6,58.79,704.9,16.06,142.1,24.26,1.35,109.8,569.1,187.2,40.8,60.2,55.5,6.19,19.03,28.6,rice,urea,88.1,0,1.85,Medium
29.98,60.47,1001.8,17.06,131.3,24.81,10.87,186.6,575.0,191.0,79.6,17.7,86.1,6.81,18.36,18.68,cotton,organic,155.5,1,2.64,High
28.28,73.56,553.5,22.0,145.9,23.89,4.95,267.5,711.2,211.0,60.2,46.7,68.4,7.48,11.53,24.76,cotton,NPK,53.9,1,2.1,Medium
22.38,54.12,631.2,17.76,136.4,10.5,11.28,273.7,440.5,265.0,73.8,21.8,65.4,7.21,11.22,25.41,rice,organic,89.8,2,1.74,Medium
27.46,51.85,556.4,16.14,120.4,19.99,3.37,130.5,468.3,290.6,174.2,52.7,36.5,7.16,7.68,17.21,groundnut,urea,93.5,2,1.43,Low
30.62,61.6,1020.3,21.91,141.5,18.82,7.67,163.1,652.7,283.1,69.1,67.7,36.3,6.53,7.5,14.64,millet,none,93.4,1,2.03,Medium
27.68,53.89,663.2,21.38,153.0,15.0,5.27,118.3,534.0,125.0,41.6,56.6,30.8,5.98,14.82,23.95,rice,NPK,138.9,3,2.8,High
23.76,52.39,1096.8,17.79,135.5,12.01,11.0,178.9,508.9,264.2,69.3,37.3,57.6,6.9,14.51,23.91,groundnut,urea,80.7,0,2.03,Medium
27.1,67.66,591.1,21.01,150.2,22.13,8.88,196.0,587.9,214.8,127.0,35.2,63.0,7.19,9.92,26.19,cotton,NPK,124.2,0,2.31,Medium
29.57,55.52,694.5,21.02,153.9,21.13,5.07,168.0,535.1,110.1,164.4,61.2,43.4,7.46,17.65,23.99,cotton,urea,77.9,0,2.67,High
23.1,59.03,1036.0,23.52,126.4,19.23,9.01,179.4,636.2,212.6,95.5,46.1,94.1,7.14,10.81,24.35,millet,NPK,60.8,0,2.33,Medium
30.17,71.87,881.2,16.78,136.0,18.74,9.08,212.9,486.0,161.5,157.7,50.1,32.5,6.08,12.92,21.96,groundnut,NPK,157.7,1,1.9,Medium
23.67,52.79,796.9,17.37,115.8,22.11,0.17,153.0,435.4,97.4,127.5,18.3,74.7,7.19,11.32,20.84,wheat,NPK,52.5,0,2.17,Medium
27.34,79.82,598.3,18.42,135.8,14.42,7.46,239.7,472.9,252.8,56.7,19.7,70.6,6.77,10.86,22.2,rice,DAP,86.0,0,1.96,Medium
25.86,59.26,974.6,22.13,123.5,20.61,0.66,237.1,554.4,118.2,119.6,18.4,59.5,5.99,7.6,19.3,millet,DAP,111.7,2,2.43,Medium
24.49,66.37,699.8,19.78,131.5,13.13,9.39,117.9,579.4,224.5,122.2,23.8,90.5,6.82,18.53,21.58,fallow,NPK,57.4,1,2.41,Medium
28.47,73.76,951.9,18.95,117.6,23.96,0.14,167.3,617.8,227.0,80.7,27.2,80.4,6.98,5.24,29.11,fallow,organic,133.7,1,2.63,High
22.37,57.11,849.7,19.05,146.3,13.56,9.83,266.5,724.8,299.7,119.5,44.1,50.4,7.09,13.59,20.0,cotton,none,118.5,2,2.14,Medium
29.6,60.23,870.0,20.06,138.0,20.97,8.11,106.1,524.5,136.8,169.6,60.4,44.6,6.77,14.76,22.22,wheat,NPK,60.8,3,2.84,High
27.27,56.19,695.2,18.6,140.7,20.47,11.83,87.4,693.2,89.0,68.4,56.5,85.2,6.87,5.23,19.68,cotton,none,102.8,1,2.25,Medium
30.76,61.36,545.0,21.45,130.7,21.74,1.76,209.1,435.2,136.5,168.8,32.2,34.7,7.35,16.9,27.85,groundnut,DAP,34.2,0,2.22,Medium
27.21,72.05,857.2,16.2,118.9,22.52,5.51,205.7,698.8,211.1,179.2,67.6,81.2,6.55,10.99,19.71,wheat,none,111.6,1,2.25,Medium
22.35,71.43,946.1,20.78,129.7,18.34,5.05,178.3,444.0,256.9,76.0,69.1,40.9,6.5,18.15,20.41,wheat,NPK,77.3,3,2.99,High
23.44,55.46,845.6,18.88,139.2,11.38,2.25,258.7,635.1,243.5,66.7,46.0,44.5,5.98,6.71,19.65,wheat,NPK,172.5,3,2.34,Medium
29.96,64.31,860.7,19.83,137.3,12.13,4.87,199.0,504.7,128.3,40.3,64.2,90.0,7.32,7.32,21.09,cotton,NPK,88.2,1,2.35,Medium
26.92,70.65,918.5,22.02,145.1,10.76,2.69,204.5,745.9,283.2,118.0,51.7,76.9,6.07,13.35,27.29,cotton,NPK,47.2,2,2.6,High
26.42,72.14,526.9,16.28,129.0,20.7,0.23,247.8,681.6,290.6,80.5,44.8,60.0,6.47,14.76,25.72,groundnut,none,91.3,0,1.16,Low
25.18,69.08,634.2,17.73,152.8,17.58,5.27,86.3,660.9,198.8,176.1,23.3,26.5,7.33,5.01,27.08,wheat,NPK,91.7,2,2.24,Medium
24.85,55.84,868.3,20.09,142.1,16.03,4.41,224.1,578.6,173.5,117.4,56.3,36.0,7.43,17.0,28.71,wheat,NPK,70.7,1,2.52,High
31.66,76.04,581.4,20.94,136.6,23.13,6.14,97.4,546.3,183.6,112.6,16.0,48.1,6.13,9.38,27.3,groundnut,urea,141.6,2,2.17,Medium
26.33,58.65,662.2,17.48,117.5,9.33,5.24,156.7,546.5,260.1,81.3,62.3,52.5,5.94,8.52,12.42,wheat,NPK,33.2,0,1.63,Medium
30.84,61.1,527.0,17.56,137.8,14.61,11.05,182.2,441.6,102.7,60.8,27.6,59.4,6.34,8.19,25.09,cotton,NPK,167.5,2,2.46,Medium
28.48,66.75,629.2,20.99,147.7,10.43,3.1,218.0,684.1,250.8,63.3,44.6,30.5,7.22,18.42,23.2,cotton,DAP,155.2,0,2.48,Medium
30.58,75.78,507.0,21.79,128.6,8.04,10.49,93.8,443.9,233.6,163.3,30.5,32.3,6.26,8.83,21.11,groundnut,organic,96.3,3,2.67,High
30.52,69.49,991.0,19.6,147.5,14.29,1.65,238.1,492.7,291.8,137.6,65.9,30.4,6.26,14.75,26.22,rice,urea,136.0,2,3.07,High
31.56,71.05,852.7,19.57,149.7,16.55,5.44,213.0,715.7,90.9,40.7,51.5,36.1,6.32,14.12,25.8,groundnut,NPK,86.4,1,2.37,Medium
28.98,56.49,828.0,19.2,145.5,9.0,1.07,113.0,469.5,299.1,146.7,40.2,96.0,6.99,4.83,23.87,cotton,NPK,64.2,1,2.16,Medium
30.05,60.58,503.4,18.02,130.9,15.07,7.66,206.9,477.3,235.0,151.9,45.3,34.3,6.41,7.41,18.5,cotton,urea,38.8,3,1.98,Medium
29.33,54.11,1010.1,23.88,118.3,11.76,10.71,222.9,423.1,180.5,141.1,53.6,35.8,7.16,6.09,20.4,rice,urea,61.9,1,2.67,High
28.05,72.11,500.0,21.01,137.7,15.97,7.38,176.5,692.1,262.8,61.2,69.5,36.0,6.06,11.26,21.26,rice,urea,37.1,1,1.71,Medium
29.17,78.46,972.4,18.85,131.3,20.98,8.27,167.8,541.0,172.2,99.5,67.9,79.8,6.41,18.86,23.85,fallow,NPK,61.6,3,3.1,High
29.16,72.05,631.4,18.05,129.8,15.26,6.19,235.6,548.8,182.5,123.3,24.5,50.0,7.27,5.93,29.06,fallow,urea,80.6,2,2.04,Medium
22.41,53.74,992.1,18.01,120.7,10.43,5.3,251.4,426.0,191.3,168.0,21.3,78.8,6.49,7.18,24.47,groundnut,organic,106.0,2,2.1,Medium
27.16,70.8,577.5,18.54,141.6,17.54,11.69,82.5,714.6,196.2,170.1,51.9,58.3,7.07,12.3,19.65,rice,urea,148.9,3,2.76,High
29.93,63.0,828.4,20.44,132.7,10.28,11.72,92.2,521.6,283.6,86.5,43.6,28.1,7.2,14.9,26.15,cotton,DAP,46.9,1,2.61,High
24.43,52.76,517.7,20.65,129.5,22.46,7.97,248.8,621.8,95.5,45.2,58.4,75.5,6.84,17.22,15.38,wheat,DAP,161.1,0,2.16,Medium
26.65,79.98,832.8,21.29,152.7,18.72,9.85,267.3,536.1,109.8,174.4,70.0,33.0,6.72,8.54,16.03,groundnut,organic,90.5,2,2.12,Medium
26.35,71.72,579.8,16.19,130.6,8.77,10.47,167.5,631.2,240.3,172.5,17.0,60.6,6.85,12.19,29.35,groundnut,none,83.2,1,1.6,Medium
26.03,68.67,983.7,20.61,121.9,16.91,2.63,188.5,469.1,293.1,117.7,23.5,54.2,7.04,15.66,19.87,rice,urea,155.1,0,2.8,High
23.22,76.19,641.7,20.65,117.5,16.1,9.66,100.6,421.6,286.3,141.0,58.0,64.0,7.48,7.22,15.11,wheat,urea,139.8,0,1.83,Medium
27.26,59.76,569.6,23.35,154.5,22.29,1.6,138.2,670.7,264.4,76.4,17.7,62.0,6.12,18.2,25.15,wheat,none,156.5,3,2.69,High
26.46,70.01,518.2,17.85,130.0,22.34,7.66,222.5,629.6,268.0,101.1,66.0,78.6,7.13,14.83,17.44,groundnut,DAP,163.8,2,2.01,Medium
28.63,64.05,844.5,16.35,148.6,20.44,11.23,176.9,541.1,255.2,70.0,67.0,68.2,6.58,19.16,28.04,cotton,NPK,57.4,1,2.68,High
27.49,53.72,897.2,23.57,118.0,21.98,7.15,242.7,410.9,111.0,74.6,69.0,35.5,7.33,16.09,14.4,cotton,urea,152.5,2,2.81,High
22.28,66.23,1036.9,20.51,134.9,18.38,4.16,135.5,684.0,248.1,85.7,49.7,98.1,5.97,15.04,15.91,wheat,NPK,76.9,1,2.84,High
22.32,68.96,537.1,16.83,131.0,18.09,10.41,165.6,708.0,190.2,79.5,22.9,51.2,6.55,8.94,22.38,cotton,none,36.0,1,1.38,Low
29.01,64.2,735.1,18.61,125.6,13.91,5.28,242.6,501.4,177.1,99.6,27.7,86.9,6.21,10.3,12.48,groundnut,organic,64.2,2,1.62,Medium
29.08,53.76,597.9,19.13,144.7,15.41,10.06,250.0,539.9,138.6,175.9,48.8,38.3,5.81,19.58,13.9,cotton,DAP,79.8,2,2.5,High
31.6,52.26,801.3,22.14,141.0,17.48,6.41,164.9,713.9,260.9,97.6,69.8,27.4,5.82,8.1,27.97,rice,none,136.1,2,2.3,Medium
30.77,69.95,643.1,18.11,117.8,15.75,1.84,171.8,665.0,104.5,56.1,69.1,94.8,6.23,6.9,22.08,cotton,urea,162.2,0,2.29,Medium
26.68,75.14,746.6,23.6,126.4,19.44,2.8,127.4,669.5,297.4,56.0,66.9,90.4,7.41,9.83,17.68,groundnut,NPK,148.7,1,2.39,Medium
28.26,77.72,721.2,20.58,125.7,14.4,9.36,165.1,521.4,242.3,125.8,16.0,98.2,6.99,4.17,15.38,fallow,organic,55.3,1,2.85,High
26.57,61.65,914.0,16.76,151.5,19.74,11.67,179.5,688.3,242.7,131.0,40.3,31.0,6.27,17.11,29.0,rice,NPK,101.9,2,2.46,Medium
24.23,78.15,945.1,20.06,124.1,13.83,11.3,141.3,493.0,92.9,57.0,69.5,80.6,6.68,4.64,17.68,fallow,DAP,129.3,2,2.48,Medium
25.77,74.59,754.8,20.67,135.5,17.49,6.0,104.6,504.6,258.1,59.6,19.6,51.9,7.33,14.98,25.63,groundnut,NPK,86.3,0,1.86,Medium
23.04,62.72,646.4,23.67,153.4,21.95,2.23,152.5,606.6,276.0,139.4,56.8,77.6,7.25,15.25,21.75,rice,none,96.8,3,2.57,High
28.67,62.19,976.8,23.3,154.7,21.33,0.92,201.0,469.9,188.8,171.5,69.6,29.7,6.07,8.78,25.97,groundnut,NPK,82.5,2,2.41,Medium
23.92,60.0,1008.8,23.52,135.2,13.83,5.33,108.5,425.0,173.3,103.9,20.4,91.7,6.0,14.02,18.17,millet,none,67.5,2,2.33,Medium
26.75,52.07,824.0,21.18,129.9,20.53,0.27,248.7,541.2,175.3,69.9,24.8,64.0,6.95,18.35,25.83,millet,urea,88.3,1,2.22,Medium
31.67,50.29,649.7,21.14,132.9,15.07,10.73,188.8,586.6,192.8,124.4,36.0,62.3,6.05,12.15,22.43,millet,organic,123.6,1,2.59,High
22.32,57.36,970.3,21.48,123.8,9.14,7.7,143.4,460.7,219.8,50.8,21.4,36.3,7.03,6.94,28.09,groundnut,urea,61.1,0,1.74,Medium
23.52,57.64,713.6,16.39,154.8,8.65,8.77,176.8,714.1,246.2,87.9,16.4,96.0,6.15,5.89,27.49,cotton,none,54.6,1,1.36,Low
24.99,71.89,1051.2,18.12,127.7,22.89,3.58,123.7,434.5,180.4,70.5,64.2,26.9,6.73,12.92,20.44,wheat,urea,70.5,0,2.34,Medium
31.42,54.72,660.0,18.04,121.5,9.98,7.89,139.6,620.9,213.3,75.4,16.3,49.3,6.54,13.01,28.68,groundnut,NPK,71.2,2,2.11,Medium
31.09,70.77,1064.2,22.25,119.8,20.94,1.21,118.4,696.9,139.1,118.9,59.6,55.1,7.26,15.11,27.86,millet,NPK,138.3,1,4.04,Very High
23.62,71.91,756.7,17.36,149.9,14.63,3.19,172.1,586.4,152.3,103.7,24.9,82.2,6.74,5.53,18.93,groundnut,NPK,63.9,3,2.23,Medium
31.81,63.79,952.0,21.95,125.1,11.7,10.19,152.2,681.3,115.4,155.8,22.3,57.6,6.85,19.88,12.66,groundnut,organic,135.7,0,3.13,High
29.51,53.53,625.3,19.34,127.9,12.02,4.46,149.5,679.5,118.4,108.1,68.4,34.0,7.09,8.71,13.48,rice,organic,93.0,1,2.05,Medium
27.4,71.59,874.9,18.17,127.2,16.71,2.26,258.2,518.1,176.5,97.9,45.1,94.0,6.67,19.26,25.23,groundnut,none,43.7,2,2.04,Medium
31.32,77.41,849.3,23.23,145.0,24.0,2.69,139.3,691.6,163.0,110.8,52.3,61.5,6.57,5.33,24.41,cotton,DAP,98.8,1,2.39,Medium
30.81,60.99,752.2,18.42,150.0,17.57,7.78,120.1,614.5,132.6,133.0,47.1,42.1,7.49,18.28,15.58,cotton,DAP,79.3,1,2.79,High
25.91,72.76,941.3,22.19,125.4,16.75,7.02,110.7,732.2,247.0,114.5,35.0,42.4,6.72,7.95,19.51,groundnut,NPK,154.9,3,2.52,High
28.56,72.26,990.8,22.07,120.7,14.14,1.26,81.5,505.8,123.2,44.4,17.3,47.0,6.26,12.82,28.14,wheat,none,86.0,2,2.5,High
28.47,51.62,936.4,19.01,143.6,10.27,10.41,143.8,410.4,293.3,108.8,55.9,49.5,6.73,11.59,21.57,rice,organic,73.2,2,2.2,Medium
25.27,51.67,987.9,18.61,133.8,10.14,10.84,207.7,665.2,278.9,40.6,59.5,42.1,5.9,5.13,20.44,groundnut,NPK,105.3,2,1.8,Medium
23.79,70.3,947.1,16.03,118.6,17.33,1.66,209.7,441.5,285.9,144.8,47.4,68.0,6.01,6.59,13.37,cotton,urea,161.8,2,2.57,High
26.67,74.93,589.8,19.7,131.7,14.81,4.18,278.2,660.0,166.9,78.9,46.5,42.6,6.58,9.2,19.06,wheat,DAP,36.7,0,1.37,Low
24.63,77.62,963.4,17.42,117.6,13.47,8.63,263.3,465.1,214.5,52.4,48.6,61.2,6.63,17.54,23.93,cotton,organic,35.8,1,2.3,Medium
25.55,54.25,614.4,16.09,154.3,11.98,5.35,108.5,624.3,144.4,96.5,42.9,55.7,7.07,17.57,13.59,groundnut,urea,53.7,1,1.85,Medium
31.54,67.5,559.5,20.93,151.3,21.23,4.29,250.2,526.2,293.6,147.3,69.3,65.6,6.64,18.73,24.22,millet,organic,98.3,1,2.48,Medium
26.61,58.46,1041.0,17.0,153.1,24.82,11.4,98.1,700.7,123.0,44.7,69.7,28.9,7.11,9.45,19.41,fallow,NPK,85.2,1,2.28,Medium
28.85,56.68,858.9,18.45,149.2,12.72,3.83,166.3,474.7,240.2,75.7,69.8,50.4,6.07,19.59,12.7,fallow,NPK,51.4,1,2.29,Medium
25.36,72.15,605.9,21.72,115.7,20.54,9.71,180.5,449.9,212.0,127.2,55.6,94.3,7.19,19.37,16.76,rice,NPK,47.1,1,2.43,Medium
31.96,62.4,881.7,21.96,120.0,10.68,4.36,269.1,503.2,295.8,68.2,67.3,88.9,5.81,12.41,23.5,wheat,urea,65.1,1,2.21,Medium
28.59,63.13,699.7,23.62,141.9,20.09,6.12,193.8,670.3,155.5,94.3,35.9,77.1,6.29,19.07,25.15,cotton,none,88.9,1,2.44,Medium
23.96,75.33,584.9,23.26,120.7,12.55,11.52,240.9,569.2,199.1,129.9,61.7,51.6,6.89,12.16,21.35,rice,NPK,100.1,1,2.43,Medium
22.98,57.16,979.7,20.12,133.2,23.02,7.65,274.3,430.6,204.3,107.2,63.5,64.0,7.33,14.83,22.2,rice,NPK,68.0,1,2.35,Medium
31.43,65.85,566.0,23.56,123.1,10.43,3.99,244.8,461.9,287.4,125.7,40.2,37.8,6.87,13.44,24.96,fallow,NPK,171.6,0,3.26,High
31.45,74.83,1077.5,18.74,121.1,16.98,3.27,124.2,428.3,258.8,117.2,54.9,80.2,7.34,12.6,20.49,groundnut,DAP,94.3,3,2.94,High
28.21,53.96,963.2,20.4,119.2,19.74,5.93,122.7,580.3,188.2,149.0,16.3,56.2,6.12,17.42,21.03,fallow,none,130.3,0,2.51,High
22.17,67.89,927.3,20.35,148.6,10.46,7.41,145.5,577.9,212.9,132.2,32.8,90.7,5.88,17.6,21.01,wheat,organic,115.3,0,2.17,Medium
24.26,75.12,643.5,16.18,148.5,20.29,6.91,251.4,495.4,213.1,161.1,60.2,97.3,6.67,7.5,19.66,rice,urea,166.4,1,2.39,Medium
30.01,72.93,955.8,16.28,134.6,23.27,1.54,213.7,414.3,221.4,89.6,28.4,83.6,6.1,18.13,19.97,groundnut,urea,66.6,1,2.0,Medium
30.75,76.53,513.5,17.9,139.6,20.49,5.02,164.2,653.5,147.1,108.9,55.3,35.3,6.95,19.29,20.79,cotton,urea,93.7,0,2.76,High
26.54,50.98,832.3,23.45,124.2,13.77,8.08,144.2,430.0,120.9,50.8,60.4,84.3,6.62,4.12,26.15,wheat,NPK,139.2,1,2.63,High
25.66,70.74,686.4,23.23,151.7,12.89,7.62,148.8,595.1,167.1,53.7,27.6,70.9,7.13,13.64,26.72,groundnut,none,100.4,0,1.78,Medium
24.74,56.12,999.4,21.09,137.9,8.17,4.28,204.1,627.4,82.0,110.5,45.3,59.4,7.21,7.71,13.14,rice,NPK,103.6,1,2.11,Medium
23.17,66.71,956.8,16.53,140.5,19.9,6.59,81.4,725.5,115.1,101.6,47.9,29.5,5.94,18.05,24.59,cotton,NPK,157.4,0,2.77,High
